profile,seed,source_history,ppo_update,loss_block_start_update,loss_block_end_update,ppo_objective_loss_block_median,ppo_actor_loss_block_median,ppo_value_loss_block_median,ppo_entropy_block_median,ppo_approximate_kl_block_median,ppo_clip_fraction_block_median,evaluation_episode_count,evaluation_task_count,raw_environment_mean_return,return_change_from_update_50,task_success_rate_percent,illegal_action_count,resource_leak_count
Dense,seed_04,results/stage18_dense/full_context_v2/seed_04/stage18_ppo.history.json,1100,1051,1100,0.07704630419902969,-0.00906516591619168,0.1742425647098571,0.26671135641767507,0.005206362184253521,0.038247947714158466,100,2000,-13.804534134651156,1.8374045210500718,96.85000000000001,0,0
Dense,seed_04,results/stage18_dense/full_context_v2/seed_04/stage18_ppo.history.json,1150,1101,1150,0.08649077451056136,-0.006882579953526147,0.1850540581529328,0.28498116766462545,0.00517578843573574,0.041015625,100,2000,-18.189569450804587,-2.547630795103359,97.95,0,0
Dense,seed_04,results/stage18_dense/full_context_v2/seed_04/stage18_ppo.history.json,1200,1151,1200,0.09580265697098055,-0.007962989496653401,0.19537803274579346,0.29173908464144915,0.004934304994094418,0.0408108617578234,100,2000,-16.499852851259572,-0.8579141955583438,97.89999999999999,0,0
Dense,seed_04,results/stage18_dense/full_context_v2/seed_04/stage18_ppo.history.json,1250,1201,1250,0.08067921260953881,-0.006172032195276447,0.17196631809929386,0.28338757634628564,0.004436969431480975,0.04069010424427688,100,2000,-14.2084231936269,1.433515462074329,96.7,0,0
Dense,seed_04,results/stage18_dense/full_context_v2/seed_04/stage18_ppo.history.json,1300,1251,1300,0.08017342293585118,-0.007519673988489168,0.16888651985209435,0.26109480588430806,0.003592823407546218,0.03422951219337327,100,2000,-13.90276898388059,1.7391696718206386,96.75,0,0
Dense,seed_04,results/stage18_dense/full_context_v2/seed_04/stage18_ppo.history.json,1350,1301,1350,0.07429261257129838,-0.007803667935409717,0.16729132155887783,0.27871220209635794,0.005265825217520614,0.0390625,100,2000,-13.628517455359585,2.013421200341643,96.89999999999999,0,0
Dense,seed_04,results/stage18_dense/full_context_v2/seed_04/stage18_ppo.history.json,1400,1351,1400,0.07552854512219451,-0.00811836845241487,0.1882107247199331,0.28195393073838204,0.004470424092557681,0.04667968756984919,100,2000,-13.866600452350824,1.7753382033504046,96.85000000000001,0,0
Dense,seed_04,results/stage18_dense/full_context_v2/seed_04/stage18_ppo.history.json,1450,1401,1450,0.07213210643385537,-0.009780689708090255,0.182110332326764,0.28792583048925735,0.006289957461246689,0.04582868303571429,100,2000,-15.49789727856843,0.14404137713279752,97.05,0,0
Dense,seed_04,results/stage18_dense/full_context_v2/seed_04/stage18_ppo.history.json,1500,1451,1500,0.08140296852070605,-0.00657396374403366,0.1750262418645434,0.31707314880830906,0.005483640642653751,0.04140264966658183,100,2000,-13.956641537997934,1.6852971177032945,96.75,0,0
Dense,seed_04,results/stage18_dense/full_context_v2/seed_04/stage18_ppo.history.json,1550,1501,1550,0.08036907418240194,-0.006387958702232157,0.16703962851066276,0.3147891435564816,0.006025915253693321,0.04324776795692742,100,2000,-14.628384771604344,1.0135538840968845,97.15,0,0
Dense,seed_04,results/stage18_dense/full_context_v2/seed_04/stage18_ppo.history.json,1600,1551,1600,0.0872521951168892,-0.007474965415894985,0.19306254319963045,0.31155271641910076,0.007706094067543745,0.050013950892857144,100,2000,-13.536115648688396,2.105823007012832,96.89999999999999,0,0
Dense,seed_04,results/stage18_dense/full_context_v2/seed_04/stage18_ppo.history.json,1650,1601,1650,0.08123305631202779,-0.007900456615191485,0.18889329416145173,0.35314028301010175,0.006929940831469139,0.04931640625,100,2000,-13.079994295508333,2.5619443601928946,96.8,0,0
Dense,seed_04,results/stage18_dense/full_context_v2/seed_04/stage18_ppo.history.json,1700,1651,1700,0.09320320280468358,-0.0073055155974413675,0.20302849334465073,0.2903513965241343,0.005356817127903923,0.04792131696428571,100,2000,-13.172238654503042,2.469700001198186,96.55,0,0
Dense,seed_04,results/stage18_dense/full_context_v2/seed_04/stage18_ppo.history.json,1750,1701,1750,0.08825090323599788,-0.007067091896065644,0.18868169031338766,0.2439636355265975,0.007731803010313699,0.050571986607142856,100,2000,-13.083817995994645,2.5581206597065833,96.55,0,0
Dense,seed_04,results/stage18_dense/full_context_v2/seed_04/stage18_ppo.history.json,1800,1751,1800,0.08839721044932958,-0.008897210820578039,0.2152876746840775,0.23404128851804717,0.010682671465474414,0.04345703125,100,2000,-13.483603450979178,2.15833520472205,96.55,0,0
Dense,seed_04,results/stage18_dense/full_context_v2/seed_04/stage18_ppo.history.json,1850,1801,1850,0.08562210456667733,-0.006720969840119193,0.1855908536152648,0.2080357199505803,0.008556415314420258,0.04601469509569662,100,2000,-13.350135155879967,2.2918034998212615,96.6,0,0
Dense,seed_04,results/stage18_dense/full_context_v2/seed_04/stage18_ppo.history.json,1900,1851,1900,0.059645295623340644,-0.00827517856045493,0.14888799731852487,0.2505520274115424,0.00754633887709133,0.04910714295692742,100,2000,-13.482696554877169,2.159242100824059,96.65,0,0
Dense,seed_04,results/stage18_dense/full_context_v2/seed_04/stage18_ppo.history.json,1950,1901,1950,0.07722052787721623,-0.005246263313373285,0.16647452185837405,0.24587384529877454,0.006070513114017169,0.04541015625,100,2000,-13.077549259992011,2.5643893957092168,96.45,0,0
Dense,seed_04,results/stage18_dense/full_context_v2/seed_04/stage18_ppo.history.json,2000,1951,2000,0.08568979260910835,-0.008128967834636569,0.19820741081743368,0.23611411056481302,0.007744690970996868,0.04718176957352885,100,2000,-13.27618444415955,2.3657542115416774,96.6,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,50,1,50,0.08263200144574512,-0.00274580846806722,0.1620782529353164,0.2189138368329233,0.012507175573513711,0.04292449717676001,100,2000,-15.946261600228693,0.0,96.45,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,100,51,100,0.06594995239200735,-0.005708181665145925,0.13351034690692487,0.2782767954548555,0.009353491284335698,0.03632812504656613,100,2000,-13.89432945351962,2.051932146709074,96.45,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,150,101,150,0.06502419947199606,-0.0059694713979427305,0.1481775939797184,0.2793722782371333,0.009909905983866858,0.0390625,100,2000,-13.921613911089919,2.0246476891387744,96.39999999999999,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,200,151,200,0.09455937461461872,-0.005482564680278301,0.18372027954319492,0.3852094802672842,0.006315786171139085,0.04316676248397146,100,2000,-15.64799896127286,0.2982626389558334,96.45,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,250,201,250,0.10009861516300589,-0.005410676555974143,0.2163583261925461,0.39720106138182537,0.008178694830608686,0.04433593759313226,100,2000,-14.684453807975238,1.261807792253455,96.39999999999999,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,300,251,300,0.0718847755342722,-0.007450828420197857,0.1600091860163957,0.32909354948560576,0.01234929943374092,0.04462842523519482,100,2000,-15.432245465613478,0.5140161346152148,97.25,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,350,301,350,0.0653298053013194,-0.009350968075783124,0.15919206471880898,0.3810598436809544,0.00633457401272608,0.03811848978511989,100,2000,-14.340944264569037,1.605317335659656,96.39999999999999,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,400,351,400,0.08023686577143962,-0.007120398738022362,0.18164885486476123,0.3405641725153795,0.005239383844387443,0.0380859375,100,2000,-14.52392951824283,1.4223320819858625,96.25,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,450,401,450,0.04633260561552431,-0.006452258842598115,0.1216603954526363,0.29103599950238795,0.008932775172330105,0.04004836345224508,100,2000,-17.297439771532446,-1.3511781713037525,97.0,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,500,451,500,0.08270172292395728,-0.006598478802646111,0.16995764834739802,0.2443048475543037,0.006493868510005996,0.03576078884569662,100,2000,-13.777581230969886,2.168680369258807,96.95,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,550,501,550,0.073210908240331,-0.0063775431896959025,0.15405825318885036,0.2745204416957472,0.005984209739835933,0.03252722828515939,100,2000,-13.98308491597703,1.963176684251664,96.5,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,600,551,600,0.08069925206655171,-0.006125719685639654,0.1583152337698266,0.25637275301518714,0.006879590965951365,0.03515625,100,2000,-14.94976578565285,0.9964958145758427,96.65,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,650,601,650,0.09807561466732295,-0.006094347186652678,0.1958539126726464,0.2852742489485536,0.006383913788210651,0.03981809833619211,100,2000,-15.122933518147942,0.8233280820807511,96.5,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,700,651,700,0.07954981260731334,-0.009237542681928192,0.167284535971703,0.3211438274509939,0.006944635417312384,0.03759765625,100,2000,-13.313600445954885,2.6326611542738085,96.8,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,750,701,750,0.0768581159572932,-0.006022084807877296,0.15739809728054155,0.2573660735526241,0.005301406737999059,0.043639836101127524,100,2000,-13.406312015871315,2.5399495843573785,97.65,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,800,751,800,0.06987386718174093,-0.0051855434597070735,0.1415974838891998,0.2715122851077467,0.004454102590898401,0.03785342277426805,100,2000,-13.724253734625,2.2220078656036932,97.0,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,850,801,850,0.07747227578823054,-0.008004408163417662,0.1729151139734313,0.2625519404620198,0.006745493214111775,0.043736049107142856,100,2000,-14.00250939957394,1.9437522006547532,97.55,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,900,851,900,0.08063426276203245,-0.005346115079841444,0.17249229962804488,0.266289532207937,0.004400705787702464,0.04283854179084301,100,2000,-13.475656276975942,2.4706053232527516,97.3,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,950,901,950,0.10484912359191055,-0.005336139683744736,0.22962763559605393,0.33133286284282804,0.006359953753531045,0.04424138150976173,100,2000,-14.358954904071156,1.5873066961575368,96.55,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,1000,951,1000,0.08939090043765775,-0.007421909709851856,0.19374003979776588,0.3813399774288493,0.004338989911047975,0.045505745735551634,100,2000,-13.312275239062734,2.6339863611659595,97.35000000000001,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,1050,1001,1050,0.0773078005622665,-0.007445592200383544,0.16062470787437633,0.3271512662592743,0.005372359067223442,0.04861117985897831,100,2000,-13.321160094932235,2.625101505296458,96.95,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,1100,1051,1100,0.06496508429907927,-0.00900623418523797,0.15693100086147233,0.3099573419562408,0.004832521517528221,0.040741107293537686,100,2000,-13.639230870766152,2.307030729462541,97.2,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,1150,1101,1150,0.0727572160420615,-0.006105937263263124,0.14820888598114834,0.2570698121168198,0.00429422361048637,0.04045242230807032,100,2000,-13.291390532134729,2.6548710680939642,97.25,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,1200,1151,1200,0.0769841455164299,-0.009384001538689648,0.1704362190403117,0.22474755014991388,0.0038579607207793742,0.03324117298637118,100,2000,-13.403861382359146,2.542400217869547,96.6,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,1250,1201,1250,0.07161557458857715,-0.008694598517779793,0.15978577198360913,0.17487199686001986,0.003097617264172316,0.03125,100,2000,-13.856148268497215,2.0901133317314784,97.3,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,1300,1251,1300,0.06298737109006781,-0.009323406698448318,0.15882585844467811,0.20251456010419133,0.00448172826630433,0.0400390625,100,2000,-13.858396064214622,2.087865536014071,96.75,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,1350,1301,1350,0.06730531739802764,-0.006505306893294411,0.1611793422325718,0.24908854427524327,0.0024718597769606276,0.037149877420493534,100,2000,-13.4902856094142,2.455975990814494,96.55,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,1400,1351,1400,0.0768415483014126,-0.006710302733284022,0.17008506885031238,0.21738681323560222,0.0057930570910684764,0.03552527353167534,100,2000,-13.319855834288514,2.626405765940179,96.45,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,1450,1401,1450,0.07542815554188564,-0.005558424413071147,0.16451299829142435,0.21338121521486236,0.004011554776557854,0.03801618303571429,100,2000,-13.676932553981555,2.2693290462471385,96.55,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,1500,1451,1500,0.08571735750280952,-0.008409714617300779,0.18074757414537349,0.2832527669961564,0.004681377060478553,0.04438409049596105,100,2000,-13.78470071049486,2.161560889733833,97.0,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,1550,1501,1550,0.07772338978663487,-0.00872809746319295,0.17590134071984462,0.3005224223847368,0.0038368955210899003,0.04642497109515326,100,2000,-14.00144058254496,1.9448210176837328,97.3,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,1600,1551,1600,0.07717488018429972,-0.008997249849406736,0.177727865329611,0.23374050018173875,0.0033635201065668036,0.04197868651577405,100,2000,-13.949140291707678,1.9971213085210149,96.65,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,1650,1601,1650,0.06898153882606753,-0.007234690245240927,0.16098879017850518,0.21874930437479634,0.005664480908308178,0.04541015625,100,2000,-13.857967528141875,2.0882940720868177,96.39999999999999,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,1700,1651,1700,0.08504464829456992,-0.006871792643713499,0.18136261694598943,0.2400099011649997,0.006191380938876787,0.047290526663086245,100,2000,-14.015496021186776,1.9307655790419176,96.55,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,1750,1701,1750,0.08673840216527293,-0.006764960200858435,0.1807604135413255,0.2335527173778311,0.0050071827967518145,0.04406157009569662,100,2000,-14.248365295753485,1.6978963044752078,96.39999999999999,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,1800,1751,1800,0.08221577356951976,-0.008587011194322258,0.18465501655425343,0.2548054108961618,0.004075085717236756,0.04732627872311111,100,2000,-14.19107782221026,1.7551837780184325,97.15,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,1850,1801,1850,0.08053310489880719,-0.010562901218820895,0.18151944232106743,0.27943318736340317,0.00650507298996672,0.046875,100,2000,-13.970221355399804,1.976040244828889,96.65,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,1900,1851,1900,0.08286152165965177,-0.008984168359477605,0.19550762581638992,0.29310256050666794,0.006652715956858759,0.058893019067389626,100,2000,-14.431297879311792,1.5149637209169011,96.45,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,1950,1901,1950,0.08085573044497453,-0.0080352071672678,0.17783026112010702,0.2865568668794367,0.005320822275410007,0.04947916674427688,100,2000,-14.112788386297193,1.8334732139314998,96.45,0,0
Dense,seed_05,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,2000,1951,2000,0.08701879592990736,-0.008604278438724577,0.18757560514287824,0.29046284766601665,0.007510776187700685,0.05608348924267505,100,2000,-13.706721350728392,2.239540249500301,96.65,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,50,1,50,0.07434607499349763,-0.004939050879329443,0.17310248031571973,0.27982409937700936,0.008800937153864652,0.03759990632534027,100,2000,-13.503107529116939,0.0,96.39999999999999,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,100,51,100,0.09186768226520924,-0.004947479016014508,0.1843475199129898,0.4001892148579438,0.006435757542931242,0.03962053571428571,100,2000,-13.455253363713052,0.047854165403887094,96.35000000000001,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,150,101,150,0.0840767537717641,-0.005300762930086681,0.18300982591296944,0.42743432154005795,0.004809281209115168,0.045535714332280416,100,2000,-13.91001892529794,-0.4069113961810018,96.5,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,200,151,200,0.0807687063310628,-0.008648304202194725,0.17482499465820311,0.45398548984667286,0.0053045160527420065,0.04007161478511989,100,2000,-14.066087796264187,-0.5629802671472479,96.6,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,250,201,250,0.08345401931520818,-0.005891474749660119,0.19088569632731378,0.35006973134087666,0.0066919912850218165,0.03526425680943898,100,2000,-13.717366369110396,-0.21425883999345707,96.6,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,300,251,300,0.08220234711916419,-0.006103968189563602,0.18555737746646628,0.30253158039268113,0.010314222187714352,0.03662109375,100,2000,-15.787089949321349,-2.28398242020441,96.75,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,350,301,350,0.07774810168484692,-0.005780215042510203,0.1887855573622801,0.3662774965632707,0.0056612241431146515,0.03974609379656613,100,2000,-16.003611822503753,-2.5005042933868147,96.55,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,400,351,400,0.0972600508321193,-0.004415033838345802,0.21111487958114594,0.3035732370501916,0.007762695572247529,0.0399925597012043,100,2000,-14.822256267257272,-1.319148738140333,95.89999999999999,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,450,401,450,0.09029834337915027,-0.006057731241786054,0.19332703416044492,0.25396685688091175,0.003583736477594357,0.034177282226404974,100,2000,-13.204933431462667,0.2981740976542717,96.7,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,500,451,500,0.07375460689218016,-0.0028571529068618217,0.15300954354461282,0.2205919885163894,0.0044284459290793166,0.027126736124046147,100,2000,-14.146867440644005,-0.6437599115270665,96.55,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,550,501,550,0.08000253691352555,-0.003445267544261047,0.1667082979443616,0.2683681979419828,0.006418276094336761,0.03352864598855376,100,2000,-14.131652703805731,-0.6285451746887922,96.5,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,600,551,600,0.08903154319601267,-0.004325924815410482,0.18984268070198596,0.2684636128724378,0.0055986133447731845,0.0286907327494451,100,2000,-13.920573977619684,-0.4174664485027453,96.8,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,650,601,650,0.08452207025766256,-0.007771515786381704,0.20362991758156568,0.26669739479465143,0.005935177337410177,0.041482204920612276,100,2000,-13.672081637076255,-0.16897410795931656,96.55,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,700,651,700,0.07698780682403594,-0.00759542900154234,0.17870029586733185,0.37897181196603924,0.0036174094202579,0.04345703125,100,2000,-14.068397405510778,-0.5652898763938392,96.7,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,750,701,750,0.07049264034503722,-0.010725680547433773,0.1746670367429033,0.3414359849744609,0.004775560928724839,0.044489397534302304,100,2000,-13.106065471190732,0.39704205792620684,96.5,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,800,751,800,0.07456742114300141,-0.008707055651549516,0.1843268969262551,0.33234403335622376,0.004502522526308894,0.042759486607142856,100,2000,-13.221030269644375,0.28207725947256357,96.7,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,850,801,850,0.08222890017870149,-0.006668727204669267,0.17010443059916724,0.38159789114433806,0.006757788524347623,0.0490936418729169,100,2000,-15.365561256750915,-1.8624537276339765,96.75,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,900,851,900,0.0924027384025976,-0.008171081888057026,0.16957235522568226,0.38683360489085317,0.004361087555090697,0.04856770858168602,100,2000,-14.399628173819158,-0.8965206447022194,96.45,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,950,901,950,0.07998982219890292,-0.009062520390476232,0.17750993999652565,0.35912887108400227,0.004442454689914095,0.043554687639698386,100,2000,-13.543774860824103,-0.04066733170716397,96.7,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,1000,951,1000,0.089403513936434,-0.009485449442373855,0.19745146107743494,0.37197375134564936,0.005014591239159927,0.04640696996024676,100,2000,-13.964057335332022,-0.4609498062150834,96.7,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,1050,1001,1050,0.09461222097576995,-0.009345997191433395,0.2014797890691885,0.36085718251498683,0.0024828258610796183,0.04258847565922354,100,2000,-14.153084037339136,-0.6499765082221973,96.5,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,1100,1051,1100,0.0662709548674424,-0.007904261317370194,0.15604397674906068,0.3197151371111561,0.0070747808515859234,0.0517578125,100,2000,-14.251072235327094,-0.7479647062101549,96.55,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,1150,1101,1150,0.06546468114538584,-0.008586768692891513,0.15598010175745003,0.37482926660283866,0.004876998948020628,0.044782366071428575,100,2000,-13.503723135888258,-0.0006156067713192215,96.6,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,1200,1151,1200,0.06940518465125933,-0.010019742409765189,0.16155576331948396,0.36031235258893246,0.0038330312735135002,0.048011322638818195,100,2000,-13.519127885654994,-0.016020356538055225,96.65,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,1250,1201,1250,0.09265645904815756,-0.005001936689950526,0.20153498563948752,0.28656657026814564,0.00432742035861468,0.04014481923409871,100,2000,-13.29137310591036,0.21173442320657898,96.7,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,1300,1251,1300,0.06272191125338265,-0.013214455252247197,0.16789552062982693,0.26494671404361725,0.003237142414686137,0.03955078125,100,2000,-13.48553617946465,0.017571349652287793,96.65,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,1350,1301,1350,0.0746824517960444,-0.009260599834046193,0.17417856445536017,0.2643450686009601,0.00631877802334202,0.044782366071428575,100,2000,-13.47663367444709,0.026473854669848862,96.5,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,1400,1351,1400,0.08236705236049602,-0.007017022730516536,0.16933931272069458,0.2566459382518893,0.007634992669669113,0.04485437061105456,100,2000,-13.459753231008861,0.04335429810807767,96.45,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,1450,1401,1450,0.08250192367995623,-0.008724098329756609,0.19032272022949265,0.2557613187070404,0.007548574578582442,0.05133928571428571,100,2000,-13.63603985010927,-0.13293232099233165,96.65,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,1500,1451,1500,0.07600861518065877,-0.007250585551706276,0.1590597609590207,0.24898650374962017,0.007510889903642237,0.050455729477107525,100,2000,-14.138271174154918,-0.635163645037979,96.95,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,1550,1501,1550,0.07585118137493346,-0.01088128431833216,0.17562117537350527,0.27154176576732425,0.006053534307284281,0.05120939814618655,100,2000,-13.746887971614854,-0.24378044249791486,96.6,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,1600,1551,1600,0.06914220487669809,-0.01135423730426867,0.16251842491328716,0.24241419206373394,0.005420413554280198,0.05041119981823223,100,2000,-13.88381402572703,-0.3807064966100917,96.6,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,1650,1601,1650,0.07627670843170822,-0.009028664457478693,0.167095870286825,0.2724336999900905,0.004370317939617507,0.053314911999872754,100,2000,-13.544415981653254,-0.04130845253631499,96.39999999999999,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,1700,1651,1700,0.08097735857986013,-0.010462592264437782,0.17335707129469874,0.2747584190902411,0.008326082662409005,0.05517578125,100,2000,-14.153458517126298,-0.6503509880093592,96.45,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,1750,1701,1750,0.09195445631381258,-0.00877003957118307,0.19810293912554958,0.28501906525343657,0.008462333644274622,0.05122227807130132,100,2000,-15.995408457819632,-2.4923009287026936,96.39999999999999,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,1800,1751,1800,0.07189504184810046,-0.011407558007964065,0.1829973862373403,0.2554159471219464,0.004289218230821592,0.057779948227107525,100,2000,-14.184795410630088,-0.6816878815131489,96.55,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,1850,1801,1850,0.08067598224650802,-0.010023572386541803,0.16610535379732028,0.2790856973401138,0.009600160216255711,0.06194196428571429,100,2000,-14.051008144778848,-0.5479006156619093,96.45,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,1900,1851,1900,0.07413038528284233,-0.009134067022906882,0.16728454074947358,0.2989029115997255,0.0068150763981975615,0.0608948972741408,100,2000,-13.632289651577683,-0.1291821224607439,96.55,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,1950,1901,1950,0.0698522262474788,-0.008668201875739865,0.16715307442271815,0.23744056387970758,0.00950447959309843,0.05165655591658183,100,2000,-13.689877135903657,-0.1867696067867186,96.65,0,0
Dense,seed_06,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,2000,1951,2000,0.08670108133082977,-0.009253904788887926,0.17587001635027782,0.18770652552644815,0.01006465665497152,0.05312500009313226,100,2000,-13.569750730090059,-0.06664320097311993,96.65,0,0
Dense,seed_07,results/stage18_dense/full_context_v2/seed_07/stage18_ppo.history.json,50,1,50,0.08226865742472,-0.002570834110624024,0.1759152539614206,0.21116428804816678,0.016469488342409022,0.04678664456254669,100,2000,-14.84081756112513,0.0,97.1,0,0
Dense,seed_07,results/stage18_dense/full_context_v2/seed_07/stage18_ppo.history.json,100,51,100,0.09392392389210208,-0.00456149284062641,0.22185370557963324,0.24404604521325743,0.011020714795449749,0.042201450892857144,100,2000,-14.14499711684667,0.6958204442784606,96.89999999999999,0,0
