method,training_profile,training_seed,phase,phase_fraction,mean_queue_length,mean_active_tasks,test_episode_count,source_scope
PPO,BURST,10,RECOVERY,0.5,0.08,0.67,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_10.json
PPO,BURST,10,RECOVERY,0.525,0.16,0.55,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_10.json
PPO,BURST,10,RECOVERY,0.55,0.04,0.48,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_10.json
PPO,BURST,10,RECOVERY,0.5750000000000001,0.07,0.52,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_10.json
PPO,BURST,10,RECOVERY,0.6000000000000001,0.02,0.56,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_10.json
PPO,BURST,10,RECOVERY,0.625,0.01,0.45,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_10.json
PPO,BURST,10,RECOVERY,0.65,0.0,0.44,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_10.json
PPO,BURST,10,RECOVERY,0.675,0.0,0.5,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_10.json
PPO,BURST,10,RECOVERY,0.7000000000000001,0.0,0.49,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_10.json
PPO,BURST,10,RECOVERY,0.7250000000000001,0.0,0.46,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_10.json
PPO,BURST,10,RECOVERY,0.75,0.0,0.53,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_10.json
PPO,BURST,10,RECOVERY,0.775,0.0,0.37,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_10.json
PPO,BURST,10,RECOVERY,0.8,0.0,0.51,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_10.json
PPO,BURST,10,RECOVERY,0.8250000000000001,0.0,0.42,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_10.json
PPO,BURST,10,RECOVERY,0.8500000000000001,0.0,0.52,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_10.json
PPO,BURST,10,RECOVERY,0.875,0.0,0.47,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_10.json
PPO,BURST,10,RECOVERY,0.9,0.01,0.59,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_10.json
PPO,BURST,10,RECOVERY,0.925,0.0,0.46,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_10.json
PPO,BURST,10,RECOVERY,0.9500000000000001,0.0,0.51,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_10.json
PPO,BURST,10,RECOVERY,0.9750000000000001,0.0,0.77,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_10.json
PPO,BURST,10,RECOVERY,1.0,0.0,0.0,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_10.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.0,0.0,1.0,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.025,0.0,0.27,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.05,0.0,0.37,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.07500000000000001,0.0,0.31,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.1,0.0,0.29,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.125,0.0,0.51,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.15000000000000002,0.0,0.27,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.17500000000000002,0.0,0.45,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.2,0.0,0.22,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.225,0.0,0.57,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.25,0.0,0.18,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.275,0.0,0.52,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.30000000000000004,0.0,0.24,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.325,0.0,0.56,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.35000000000000003,0.0,0.28,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.375,0.0,0.61,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.4,0.0,0.35,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.42500000000000004,0.0,0.54,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.45,0.0,0.29,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.47500000000000003,0.0,0.68,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.5,0.0,0.42,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.525,0.0,0.65,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.55,0.0,0.52,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.5750000000000001,0.0,0.57,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.6000000000000001,0.0,0.5,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.625,0.0,0.52,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.65,0.0,0.37,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.675,0.0,0.32,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.7000000000000001,0.0,0.42,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.7250000000000001,0.0,0.3,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.75,0.0,0.51,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.775,0.0,0.31,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.8,0.0,0.54,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.8250000000000001,0.0,0.22,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.8500000000000001,0.0,0.49,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.875,0.0,0.22,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.9,0.0,0.52,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.925,0.0,0.28,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.9500000000000001,0.0,0.61,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,0.9750000000000001,0.0,0.34,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,NORMAL,1.0,0.3,1.31,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.0,0.3,1.31,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.025,0.29,1.0,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.05,0.56,1.05,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.07500000000000001,0.85,1.21,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.1,1.03,1.19,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.125,1.46,1.34,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.15000000000000002,1.48,1.26,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.17500000000000002,1.55,1.36,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.2,1.5,1.33,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.225,1.79,1.41,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.25,1.79,1.43,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.275,2.12,1.53,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.30000000000000004,2.25,1.51,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.325,2.35,1.57,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.35000000000000003,2.4,1.64,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.375,2.45,1.65,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.4,2.63,1.6,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.42500000000000004,2.82,1.61,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.45,2.95,1.59,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.47500000000000003,3.09,1.65,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.5,3.32,1.63,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.525,3.42,1.66,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.55,3.54,1.66,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.5750000000000001,3.51,1.63,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.6000000000000001,3.63,1.73,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.625,3.61,1.67,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.65,3.82,1.69,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.675,3.82,1.63,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.7000000000000001,4.02,1.63,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.7250000000000001,4.08,1.65,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.75,4.3,1.67,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.775,4.25,1.66,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.8,4.43,1.76,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.8250000000000001,4.49,1.73,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.8500000000000001,4.74,1.73,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.875,4.87,1.71,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.9,5.01,1.84,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.925,4.95,1.81,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.9500000000000001,5.32,1.95,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,0.9750000000000001,5.18,1.93,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,DENSE,1.0,6.63,2.04,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.0,6.63,2.04,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.025,7.59,2.22,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.05,8.96,2.3,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.07500000000000001,10.27,2.22,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.1,11.8,2.23,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.125,13.25,2.15,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.15000000000000002,14.76,2.1,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.17500000000000002,16.2,2.03,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.2,17.75,1.97,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.225,19.2,1.93,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.25,20.8,1.91,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.275,22.27,1.88,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.30000000000000004,23.54,1.87,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.325,23.86,1.87,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.35000000000000003,23.72,1.87,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.375,23.7,1.87,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.4,23.62,1.85,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.42500000000000004,23.53,1.86,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.45,23.49,1.86,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.47500000000000003,23.44,1.87,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.5,23.39,1.88,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.525,23.36,1.86,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.55,23.26,1.87,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.5750000000000001,23.16,1.88,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.6000000000000001,23.07,1.87,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.625,22.96,1.89,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.65,22.89,1.9,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.675,22.79,1.9,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.7000000000000001,22.7,1.92,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.7250000000000001,22.63,1.93,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.75,22.55,1.93,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.775,22.41,1.92,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.8,22.31,1.94,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.8250000000000001,22.25,1.94,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.8500000000000001,22.16,1.92,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.875,22.02,1.93,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.9,21.91,1.94,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.925,21.82,1.94,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.9500000000000001,21.71,1.93,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
