stage,source_path,artifact,gate,status,passed,claim_boundary,profile,execution_mode,updates,episodes_trained_total
14,results/stage18/no_queue_resource/seed_07/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MEDIUM,CONCURRENT,2000,8000
14,results/stage18/no_queue_resource/seed_07/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,,CONCURRENT,,
14,results/stage18/no_queue_resource/seed_08/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MEDIUM,CONCURRENT,2000,8000
14,results/stage18/no_queue_resource/seed_08/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,,CONCURRENT,,
14,results/stage18/no_queue_resource/seed_09/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MEDIUM,CONCURRENT,2000,8000
14,results/stage18/no_queue_resource/seed_09/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,,CONCURRENT,,
14,results/stage18/no_queue_resource/seed_10/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MEDIUM,CONCURRENT,2000,8000
14,results/stage18/no_queue_resource/seed_10/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,,CONCURRENT,,
18,results/stage18/stage18_full_ten_seed_continuation_gate.json,stage18_full_ten_seed_continuation_gate.json,FULL_TEN_SEED_ABLATION_CONTINUATION,PASS,True,Validation-only continuation gate. This is not the locked test-set paper result.,,,,
18,results/stage18/stage18_training_manifest.json,stage18_training_manifest.json,,PASS,True,,,,,
18,results/stage18/warm_start_independence_gate/stage18_warm_start_independence_gate.summary.json,stage18_warm_start_independence_gate.summary.json,INDEPENDENT_END_TO_END_WARM_START_SEEDS,PASS,True,Two-seed independence gate; not a PPO result.,,,,
14,results/stage18/warm_start_independence_gate/warm_start_seed_31000000.summary.json,warm_start_seed_31000000.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,,CONCURRENT,,
14,results/stage18/warm_start_independence_gate/warm_start_seed_31010000.summary.json,warm_start_seed_31010000.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,,CONCURRENT,,
14,results/stage18_burst/full_context_v2/seed_01/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/full_context_v2/seed_01/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/full_context_v2/seed_02/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/full_context_v2/seed_02/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/full_context_v2/seed_03/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/full_context_v2/seed_03/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/full_context_v2/seed_04/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/full_context_v2/seed_04/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/full_context_v2/seed_05/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/full_context_v2/seed_05/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/full_context_v2/seed_06/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/full_context_v2/seed_06/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/full_context_v2/seed_07/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/full_context_v2/seed_07/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/full_context_v2/seed_08/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/full_context_v2/seed_08/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/full_context_v2/seed_09/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/full_context_v2/seed_09/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/full_context_v2/seed_10/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/full_context_v2/seed_10/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_eta_cost_only/seed_01/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,FAIL,False,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_eta_cost_only/seed_01/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,FAIL,False,,BURST,CONCURRENT,,
14,results/stage18_burst/no_eta_cost_only/seed_02/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,FAIL,False,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_eta_cost_only/seed_02/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,FAIL,False,,BURST,CONCURRENT,,
14,results/stage18_burst/no_eta_cost_only/seed_03/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,FAIL,False,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_eta_cost_only/seed_03/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,FAIL,False,,BURST,CONCURRENT,,
14,results/stage18_burst/no_eta_cost_only/seed_04/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,FAIL,False,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_eta_cost_only/seed_04/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,FAIL,False,,BURST,CONCURRENT,,
14,results/stage18_burst/no_eta_cost_only/seed_05/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,FAIL,False,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_eta_cost_only/seed_05/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,FAIL,False,,BURST,CONCURRENT,,
14,results/stage18_burst/no_eta_cost_only/seed_06/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,FAIL,False,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_eta_cost_only/seed_06/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,FAIL,False,,BURST,CONCURRENT,,
14,results/stage18_burst/no_eta_cost_only/seed_07/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,FAIL,False,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_eta_cost_only/seed_07/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,FAIL,False,,BURST,CONCURRENT,,
14,results/stage18_burst/no_eta_cost_only/seed_08/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,FAIL,False,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_eta_cost_only/seed_08/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,FAIL,False,,BURST,CONCURRENT,,
14,results/stage18_burst/no_eta_cost_only/seed_09/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,FAIL,False,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_eta_cost_only/seed_09/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,FAIL,False,,BURST,CONCURRENT,,
14,results/stage18_burst/no_eta_cost_only/seed_10/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,FAIL,False,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_eta_cost_only/seed_10/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,FAIL,False,,BURST,CONCURRENT,,
14,results/stage18_burst/no_explicit_handover_risk/seed_01/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_explicit_handover_risk/seed_01/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_explicit_handover_risk/seed_02/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_explicit_handover_risk/seed_02/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_explicit_handover_risk/seed_03/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_explicit_handover_risk/seed_03/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_explicit_handover_risk/seed_04/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_explicit_handover_risk/seed_04/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_explicit_handover_risk/seed_05/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_explicit_handover_risk/seed_05/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_explicit_handover_risk/seed_06/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_explicit_handover_risk/seed_06/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_explicit_handover_risk/seed_07/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_explicit_handover_risk/seed_07/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_explicit_handover_risk/seed_08/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_explicit_handover_risk/seed_08/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_explicit_handover_risk/seed_09/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_explicit_handover_risk/seed_09/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_explicit_handover_risk/seed_10/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_explicit_handover_risk/seed_10/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_explicit_queue_resource/seed_01/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_explicit_queue_resource/seed_01/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_explicit_queue_resource/seed_02/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_explicit_queue_resource/seed_02/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_explicit_queue_resource/seed_03/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_explicit_queue_resource/seed_03/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_explicit_queue_resource/seed_04/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_explicit_queue_resource/seed_04/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_explicit_queue_resource/seed_05/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_explicit_queue_resource/seed_05/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_explicit_queue_resource/seed_06/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_explicit_queue_resource/seed_06/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_explicit_queue_resource/seed_07/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_explicit_queue_resource/seed_07/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_explicit_queue_resource/seed_08/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_explicit_queue_resource/seed_08/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_explicit_queue_resource/seed_09/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_explicit_queue_resource/seed_09/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_explicit_queue_resource/seed_10/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_explicit_queue_resource/seed_10/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_handover_cues/seed_01/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_handover_cues/seed_01/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_handover_cues/seed_02/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_handover_cues/seed_02/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_handover_cues/seed_03/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_handover_cues/seed_03/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_handover_cues/seed_04/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_handover_cues/seed_04/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_handover_cues/seed_05/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_handover_cues/seed_05/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_handover_cues/seed_06/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_handover_cues/seed_06/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_handover_cues/seed_07/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_handover_cues/seed_07/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_handover_cues/seed_08/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_handover_cues/seed_08/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_handover_cues/seed_09/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_handover_cues/seed_09/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_handover_cues/seed_10/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_handover_cues/seed_10/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_history_only/seed_01/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_history_only/seed_01/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_history_only/seed_02/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_history_only/seed_02/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_history_only/seed_03/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_history_only/seed_03/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_history_only/seed_04/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_history_only/seed_04/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_history_only/seed_05/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_history_only/seed_05/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_history_only/seed_06/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_history_only/seed_06/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_history_only/seed_07/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_history_only/seed_07/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_history_only/seed_08/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_history_only/seed_08/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_history_only/seed_09/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
14,results/stage18_burst/no_history_only/seed_09/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,BURST,CONCURRENT,,
14,results/stage18_burst/no_history_only/seed_10/stage18_ppo.summary.json,stage18_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,BURST,CONCURRENT,2000,8000
