update,mean,std,count,smooth,smooth_sd
736,-486.46201202380206,180.29433948606248,10,-495.8076334016818,197.5740604393638
737,-599.4344837965916,168.56678772093073,10,-498.15229011741235,196.86152010661598
738,-493.51917932041476,162.54058259884238,10,-497.5658711378208,195.065651896475
739,-532.4652649411512,137.6350365465917,10,-496.7006228199108,192.13113618749776
740,-502.97966923142684,250.92347316846184,10,-498.62554311252387,195.1143518425717
741,-494.1348323319297,210.64647548099396,10,-499.07397542756365,195.26073303294132
742,-460.65836635586567,114.85780448541783,10,-498.32494777200367,193.27347300587863
743,-468.2634297174015,198.7047902470022,10,-496.3382531159633,191.5846966075412
744,-552.8778768816937,247.22230916340735,10,-498.0375990282821,192.1373306710316
745,-441.34421583821756,199.920219293096,10,-499.2193659624453,191.56230588700848
746,-447.06550199049025,176.0046362744773,10,-498.9696014200539,191.79043038891533
747,-451.46347239512824,218.47949441583256,10,-497.9636068590819,191.82664418841551
748,-557.9914564873475,213.67837778586144,10,-499.26584450954283,192.58962122046944
749,-489.16832380526273,172.40879584586276,10,-500.5790477323958,192.78867375287254
750,-556.9219854466785,199.88740995949593,10,-501.418631832546,193.29662831533983
751,-526.6716738727602,153.7657511161722,10,-501.1795423306519,191.15402656100616
752,-559.4765437568094,205.48002480524605,10,-501.92466258771594,191.6855098665311
753,-475.4868464749546,173.73414210603343,10,-503.7407385416822,192.9466921836007
754,-510.6910319865401,194.90064624263397,10,-505.2807810516855,193.803894656076
755,-456.43204217856226,153.1381436410754,10,-505.3813834202631,192.49518691266624
756,-436.2163760296286,181.48202965683117,10,-502.6067116402753,190.19647634916063
757,-602.9915453427315,185.84551107261294,10,-504.91017487838474,189.51896597254122
758,-387.9753987673881,119.59390524894441,10,-503.7527013450066,187.82652256554147
759,-516.9708056464151,221.14312507012798,10,-503.3518084332666,188.01780959606805
760,-519.7163997265001,134.42932098093334,10,-504.0996295593345,187.6070784451057
761,-489.63290533923845,198.17467209481163,10,-503.0577355569271,187.6689355009148
762,-499.47918067836883,147.17840880245092,10,-503.59794949929295,185.84532711082605
763,-535.5420423367079,251.696666154886,10,-503.97006479498873,186.72117197047825
764,-422.1066899938489,169.82056149202612,10,-501.8924662750068,187.88491017514585
765,-458.4004317438519,130.38210228573396,10,-501.465275222603,188.04257633004494
766,-549.6178742178939,194.6172804872469,10,-502.38872828467225,187.21613034015795
767,-518.477764440584,242.5857911600973,10,-500.61772103810904,187.85851276503163
768,-572.6418703712561,136.12573019162406,10,-501.19298758027844,186.8009587468215
769,-546.4947506200618,248.94438087032398,10,-503.7406511415751,188.9597988594355
770,-495.64162254401765,218.89664695651177,10,-503.29259097276895,189.68110320115665
771,-532.9511122478912,220.06539553661918,10,-501.14861622386996,189.43484847668117
772,-475.26119329870824,159.56880717396675,10,-501.0203808186757,188.41766605862216
773,-450.3769119584793,219.91648131483836,10,-500.6152995350962,189.25539831922868
774,-531.4526955076038,286.47566209819945,10,-503.7106912001956,192.06744485838627
775,-578.7560245257064,216.48863556515255,10,-504.8488207306438,190.16753738930205
776,-524.6235073337963,201.042989795471,10,-503.9370332934632,189.6700639448779
777,-466.9732447917153,112.79827203784996,10,-502.33383024536806,188.95016079723345
778,-394.3859310815602,135.34696312295767,10,-500.66194183016074,187.8232684384417
779,-536.1561757484333,260.287881677143,10,-503.1750142582769,190.13796062018812
780,-591.4474525413493,242.0675081742962,10,-503.72032087618464,191.4123021826018
781,-536.1266607286061,210.0435696818416,10,-504.25887242825263,191.93931860958736
782,-442.8326282763708,281.5774230243317,10,-504.3318226978652,193.19234730593723
783,-524.5077409869351,309.58310354773784,10,-505.43398086770225,195.5238158145494
784,-540.7771735457757,129.84498767879177,10,-508.0183251059108,195.29012759664292
785,-543.1728767020954,222.55412894914693,10,-505.70430391813096,194.42734364574008
786,-449.2878524099662,187.00853049447042,10,-504.9608207258542,194.5616274659082
787,-563.9830403304849,117.8009563707126,10,-504.25179185653207,193.54631083890385
788,-410.7370859786544,141.10041623551658,10,-502.5961499896967,193.11750751163734
789,-585.1472588877133,100.71486253907422,10,-503.649789868628,192.379104031487
790,-383.7692348877674,156.42928686153704,10,-501.26558118175484,190.4892203053485
791,-442.3432260398275,133.00797022676713,10,-500.22974905591286,188.93645020026398
792,-543.0260407079761,199.52208827248919,10,-501.87710254295496,190.62973587600538
793,-474.08684699778894,169.7006807683006,10,-501.99357088856283,190.04965368643138
794,-535.5668504459466,241.36245576106023,10,-501.64735035984785,189.93245661838444
795,-462.0625193312907,171.12642747797327,10,-502.06171642970935,189.35658078208198
796,-523.188327144309,324.47859929015596,10,-503.58417293278563,192.32606004239554
797,-485.6675262313096,139.2726670730527,10,-504.26825400950923,190.74192349553996
798,-564.8707172979377,155.3204499851507,10,-504.40583922572114,189.57476493952575
799,-462.41078983072595,125.79620720915419,10,-503.8706885462304,188.64251316679153
800,-500.4416794786956,161.4782067637313,10,-502.7410824268708,187.8743291028763
801,-498.6357140311035,165.6876777374127,10,-502.1803632300377,188.1127676353011
802,-545.1052401515161,180.24005576475713,10,-501.8929371579318,187.6079682544913
803,-536.4325777407036,317.24311102671095,10,-503.11185178324683,190.47814763290492
804,-493.41808485818257,182.95527482004033,10,-502.7663928406797,190.239240204453
805,-472.4621134998275,158.3197382158748,10,-503.08699426710496,190.342872095949
806,-603.5516600529795,188.9969476205391,10,-506.433699947572,190.49317045522312
807,-470.40738176374106,162.1562614946464,10,-503.7820166759921,190.01938546366378
808,-517.7513542308977,118.4047554125338,10,-506.37753578526235,189.9956024669356
809,-473.0381814215963,158.24300109317647,10,-505.498883300766,188.73759998739658
810,-499.58764237609466,152.90834605285798,10,-505.09630815375783,189.10718048883507
811,-536.109469824771,193.0077561594686,10,-506.02583944346867,189.00384217012817
812,-452.57709693516574,116.0328023480474,10,-505.08779776860445,188.38093004104013
813,-610.3328519071895,290.4778540286195,10,-506.5836139600142,189.1565537985148
814,-547.5754466294909,168.1585413389998,10,-509.09298909272695,189.12331339545423
815,-465.00660638360324,235.8149571798518,10,-509.2251125855219,191.2319704933366
816,-488.2593784012578,191.60885382603402,10,-507.9979426691891,191.1718019601123
817,-429.67907952326175,196.31741696808817,10,-506.22196897084274,190.24643447627213
818,-483.95140901348896,138.84808471696874,10,-504.4481597436874,190.30088156677905
819,-518.9742410038441,172.54447282757488,10,-503.89774955136306,188.77288340592403
820,-491.7270212477476,248.28977003281588,10,-503.8194575254378,189.36074586745013
821,-472.08755576914945,188.98051083923,10,-502.60218639586293,188.73904817350234
822,-411.2045974853375,153.3277711874369,10,-501.3210544795956,188.61422745377175
823,-518.6221020555935,89.73126818425038,10,-502.6859582815378,186.01052319116
824,-533.6370220485408,184.08717149042099,10,-502.72964481235664,183.96275337900443
825,-399.3990185079109,121.01658571920696,10,-499.1425046920007,182.05331238208558
826,-496.2201468872863,142.1676150021073,10,-498.57443748307037,180.87580488621825
827,-503.76939082601314,161.86465519302052,10,-499.31036040375636,181.85713254932165
828,-512.5533491728064,114.27162363284712,10,-501.6737087655811,181.43562575951944
829,-502.0994950047302,233.13742434223226,10,-500.9925751507071,180.89261661282123
830,-488.2787379517122,202.90679503106176,10,-498.9292008589144,180.10940234995655
831,-527.0854848533304,169.44828633101463,10,-498.74837734140885,179.29749668294005
832,-510.04067502137804,213.75563027614814,10,-500.0925382763089,177.94106082797637
833,-515.059187274036,228.65003626087432,10,-499.90356720205097,176.3223994822391
834,-654.9694970229937,174.55868072853315,10,-502.18741367159544,177.21667334323394
835,-540.953872234433,268.27392002151487,10,-502.14303358224214,178.1310691646813
836,-488.09953267721255,228.174826182262,10,-502.9192671875871,178.95439507843707
837,-509.46486765290376,103.9643528923348,10,-501.8289037340354,178.67766300886953
838,-556.5403372377342,172.89074138253017,10,-504.744968759217,179.3134695118098
839,-567.889789484607,281.27800056259593,10,-504.3998193711549,182.92473227228027
840,-425.44419389487575,146.12505198774718,10,-505.23331855129703,182.71864757480446
841,-540.9293777460833,130.5119639825096,10,-507.20504158542224,182.66872744991932
842,-555.9681943139469,214.34488974838453,10,-507.46388465754166,182.96518347943726
843,-450.1789178744249,175.36717535154162,10,-506.9857260750744,183.07851337110205
844,-443.7449915260013,139.03365348550983,10,-505.1492888966755,181.03193732559106
845,-489.5592509842525,192.3844957089143,10,-505.6992235297348,181.45709869020985
846,-533.5451540890037,175.34833883772498,10,-505.9063600686287,178.47449348116126
847,-484.10855815551133,229.2452046914093,10,-505.8751807071128,180.27394423352843
848,-500.9361142021841,201.92428913375204,10,-504.59648864519767,181.20602101650044
849,-608.7103911916653,254.56426908049178,10,-507.5224806724164,183.78138225392718
850,-498.04286584421595,180.49111429805276,10,-507.4745043997268,184.16164040461362
851,-520.5889040479657,177.22662961121458,10,-507.91356820006405,184.39241944208968
852,-456.3913175512489,142.65817836311004,10,-506.13928974805873,183.64078189405672
853,-542.0397505833996,144.6086978450465,10,-506.2514332049127,180.1880936304234
854,-606.9563564982584,264.6827199359043,10,-508.52219863771415,181.82264253274067
855,-483.6856613174847,149.97091159128425,10,-508.7466695940673,181.65566600024889
856,-560.3346250985602,178.16335295734714,10,-507.882328894979,181.438994106985
857,-536.4845318272008,193.08285739460896,10,-509.2038718962482,182.0575260249843
858,-564.3367813042032,270.9735203796151,10,-510.1355804377142,185.10890132432593
859,-515.4466267360301,115.40697419590973,10,-510.9837493440029,184.2521807863806
860,-509.9873906436528,213.31439354482782,10,-511.19174430935396,185.46030173621995
861,-462.14034933727754,164.27023112116498,10,-509.71236189960416,184.8855512354539
862,-526.162160875896,117.0642753760601,10,-511.18406317841874,184.90618069601416
863,-561.434833337189,307.40839827152644,10,-510.20610280701874,185.2447915808723
864,-496.3589730396394,146.03443179692928,10,-509.18177333522175,184.80230939003087
865,-544.6546333959939,177.66208309581097,10,-510.77473387546945,183.63925190835002
866,-563.2756826340622,184.2990766504594,10,-512.2750599601255,183.4930563648385
867,-481.3275172002438,155.34261025777627,10,-513.3080287136653,182.67356023063232
868,-470.5291024453639,150.65246710849505,10,-513.0395825823027,182.9096478784628
869,-465.2626667391437,192.9516205972385,10,-511.96535109700875,183.31779083385612
870,-462.97683812227126,154.28460035550071,10,-511.3903474344993,181.43768744030984
871,-503.93818614582926,149.73550564892446,10,-512.0273600420328,180.6527873365037
872,-513.0556988069454,229.59835699427762,10,-514.0643820684649,182.17819905264057
873,-413.35550991840756,85.83717728199147,10,-511.9590502257212,182.10031723459534
874,-509.25970174501754,111.23341710407985,10,-511.4715038196506,180.64324214686854
875,-516.9726397031473,180.98996319538037,10,-513.8229762435553,181.84270969639203
876,-548.1975516080832,252.707940535047,10,-514.8625243379714,184.05351620705082
877,-531.5003577654885,149.38125673799564,10,-515.4171436767609,183.8038482379503
878,-573.1600293102176,141.60780354984192,10,-516.6292772795091,184.35057183629016
879,-433.9645294833316,163.29731710401387,10,-515.266577969081,182.95376969152576
880,-524.5530125602932,151.53354954120363,10,-515.9920634612527,181.92630478172862
881,-547.5580008287349,221.72594221451627,10,-516.4015137807609,182.97185789939869
882,-586.1662722097052,218.5738174123856,10,-517.9240257245275,183.06822164212338
883,-500.40667206730785,146.70586766883906,10,-517.6309754203929,181.42933827028267
884,-492.71256694003534,177.76007199028177,10,-514.3858368187337,181.49336609551767
885,-614.7655752601589,219.53912522889044,10,-515.8620708792482,180.51867019966522
886,-631.6198033319357,173.77695145481593,10,-518.7324762923427,179.43071270511632
887,-573.3251057472677,212.88156087753907,10,-520.0096810542299,181.60905686482033
888,-497.0610435995394,210.70051301233022,10,-518.8200951814661,182.36525229741636
889,-496.74071396180386,166.68883012225515,10,-517.3971136710101,180.07346888860957
890,-436.39674747716924,146.88882962764345,10,-517.6161647426559,180.0887444414075
891,-504.5224049846585,165.31216863374556,10,-516.8880252874275,180.78474853443223
892,-507.6312167682828,177.21768297079072,10,-515.9212857365142,180.04220439888036
893,-543.8480641863819,221.70526584770835,10,-517.7946686627533,180.96896620880364
894,-413.11580286714224,130.0217945944113,10,-517.1820848895761,180.78872903098167
895,-497.53450105113063,158.6431781282957,10,-517.3415898909136,180.11390267936935
896,-536.7914286935386,165.02090684777045,10,-517.4065153830044,179.90735403957024
897,-594.1034363828428,242.71435070444875,10,-519.606412947551,180.17673695983103
898,-522.068583489983,143.75444401668344,10,-520.0290623333069,179.01334005748967
899,-605.2351245041108,137.73075562610774,10,-519.9595569995558,176.67666978840197
900,-551.0755170939029,100.68689542003257,10,-521.0202100245496,175.08058541084156
901,-510.76303655897436,339.93528279095585,10,-520.8236926747697,178.3347584744364
902,-501.8408990212487,211.85324216673823,10,-521.7326843041698,179.71865975050892
903,-648.6582649985704,230.00753171854896,10,-523.8650545924733,181.426636427979
904,-504.2246436870746,179.69496107199694,10,-521.8104203362495,179.7268812507008
905,-510.56529024270037,116.72761179103782,10,-522.3480129147539,179.06201525469586
906,-535.5958210134548,247.92870435144562,10,-521.8532368330518,180.45732228257788
907,-603.7879098425641,208.68172004790102,10,-523.1993043933591,180.76929953564365
908,-553.288650485709,145.2027032141454,10,-522.9783417769892,178.2538831923343
909,-582.2938189329359,182.3014489407725,10,-524.3152856209273,179.59177268723158
910,-558.9085886462221,185.4819890735056,10,-525.2937095809787,179.03512459780512
911,-563.2117481237401,224.66702403548547,10,-527.3151375567079,180.2430604560915
912,-558.137490318996,199.72629340825725,10,-527.95464414557,181.89630081673545
913,-503.2353479236751,212.5914214131601,10,-526.7906544372996,179.99996127956817
914,-570.3370961912955,150.32844179643197,10,-528.2702169003328,180.08584147955818
915,-463.69620068275606,196.399902048013,10,-526.651048246068,180.46059785860223
916,-537.3462739955405,233.41273574194494,10,-526.1324600732976,181.44287104043195
917,-552.3332140492454,233.95261597152077,10,-527.5525740102776,183.01507115470685
918,-546.7090067735703,159.73111657271588,10,-529.0761720968417,183.19664414399125
919,-494.86676464582223,124.01982773717809,10,-529.6682540549751,181.81800828679008
920,-579.1652852934875,124.02364599732681,10,-531.9920229983995,181.21278919962657
921,-578.7013376905579,267.2261698886451,10,-533.4872860292941,183.56260248442098
922,-449.83272826675,114.0751186612829,10,-532.2228266184901,181.25213771776112
923,-542.5742684686572,145.25177480105663,10,-534.8072017894951,182.4404296681424
924,-595.0790353124755,226.5116939845177,10,-536.5235884608443,184.74599520575114
925,-630.9727921826291,230.30732177980238,10,-538.8035915104341,185.7323423774396
926,-526.1962321950122,166.5823767021704,10,-538.3635651221725,184.00983110078207
927,-474.0142134725931,112.29072565820947,10,-537.2138422363146,183.2680204791863
928,-532.0007492967272,232.77987229601942,10,-536.3906566360448,185.09146185410992
929,-491.3139509342447,150.1451007300014,10,-537.5376450650631,184.82841752662966
930,-511.37852374153636,125.55464702450757,10,-537.2741552886878,184.30883947629576
931,-530.5640315519852,147.0881128269672,10,-536.9342759031529,182.81608288854477
932,-581.7422693423938,264.83320143762137,10,-536.8457958458066,183.74127056904948
933,-468.72298320381424,145.5050701343541,10,-536.2121220685368,183.71725461835976
934,-585.3133851036548,221.69994809232426,10,-538.0641384318092,184.59605214040062
935,-557.2430539879114,209.15043971579848,10,-536.9136880063643,184.38827843013877
936,-482.3058655941807,239.40139243879833,10,-533.9274092516091,185.70076724981837
937,-589.1119884400598,208.07041245785356,10,-534.243146905465,185.60454428142472
938,-554.2670937202479,208.04272225188473,10,-535.3872679078792,185.55138846621583
939,-451.3397173925403,107.53557940566621,10,-534.479247976494,184.36832345188407
940,-474.7197432296098,148.78189609912152,10,-535.2457078915428,184.40618478131356
941,-456.5881671632011,177.51326256325603,10,-534.2870231351137,184.65020665990377
942,-484.22851558140536,138.86909296409,10,-533.8189691113762,183.8832348597698
943,-573.6392727728622,175.7229240276912,10,-534.4147932831057,182.96358802336945
944,-453.76401953403536,199.58296072669236,10,-535.2277576164437,184.35481134601505
945,-678.6489252947014,230.8935397810776,10,-538.850046101315,185.79981857907072
946,-531.5520160449132,158.15618781557254,10,-538.7452578483425,185.66252419842672
947,-580.9523429981822,219.17178923459696,10,-538.4822359806493,185.19167296902967
948,-585.252806769354,177.28251118344974,10,-539.7459204462367,185.86223431236505
949,-475.5436468822528,135.91310907096982,10,-537.1520908937996,185.82588138126226
950,-477.29630614936787,136.10617765842917,10,-535.6765066749089,186.53426702603022
951,-522.2500965703911,147.1932212056502,10,-535.9062478751372,182.67942579432406
952,-605.4100978175632,186.4826552200213,10,-537.9776318510635,182.17201405538972
953,-546.376275932137,289.61373798813975,10,-535.9319920697349,183.36413818078157
954,-558.5492426566123,228.00595887944294,10,-537.0184840491255,184.33035813693047
955,-638.7298861175796,193.6905188928285,10,-539.5817759666231,185.8696162789663
956,-515.5678515845709,205.8257531839981,10,-539.1812165780455,185.02755725561732
957,-578.2773389426284,196.46766645775205,10,-538.6710051600467,184.78327618381434
958,-584.8973190406484,197.91055905326022,10,-539.3031785311455,185.83743330059664
959,-553.1446053588533,244.23629110361716,10,-538.7201942596638,187.07613014385356
960,-666.5024780674297,184.8792358597179,10,-540.872072048088,187.0640750795778
961,-612.6665515712506,158.2953818344576,10,-541.8611681170382,185.73664223555727
962,-586.2059608207629,173.34358904528676,10,-542.4225375270735,185.20898814829786
963,-585.2425814628571,243.15671260675148,10,-544.062682197857,185.8202939721697
964,-610.3702614439097,164.78884780911966,10,-544.8633455029094,186.10950209242344
965,-571.7172640929891,213.1225906238963,10,-547.0237667711141,186.44395586394106
966,-638.072176076553,212.0128261154318,10,-549.0382848127343,186.0159576714108
967,-550.9840694261381,145.58004305935754,10,-549.0113019202722,184.24850621316753
968,-571.9069091258052,291.58963141058337,10,-549.5152599673169,186.88567650992485
969,-559.64348484446,230.1175630111057,10,-550.8107943712897,189.00763121540345
970,-475.10869139877775,156.27706926258702,10,-548.7296624933955,189.65269968070865
971,-579.4835869109361,178.60877913252423,10,-548.7453074778031,187.88035186558625
972,-556.7555013478993,178.59917647925738,10,-550.8837629394261,189.17083302194573
973,-601.4385243534127,171.8559825659865,10,-552.0610480571212,189.70291717724433
974,-555.3821355340096,240.5153201643587,10,-551.2671100615518,189.98298970084116
975,-585.8522436602825,119.24166427325719,10,-550.3646990911047,187.76167655071026
976,-562.6350600032787,215.54486773447422,10,-551.0934756472702,188.7409263713563
977,-618.348898134411,133.6386510897883,10,-553.9801693405067,189.16788487998787
978,-529.6754108051532,95.04414086703666,10,-553.9336625706752,186.4131702514082
979,-525.3751602105415,144.12213130085544,10,-554.614886756201,186.2927108628253
980,-540.8715441383267,220.14849999389827,10,-555.2047471641368,188.18458792221307
981,-570.9461655683821,154.29074224008716,10,-556.0123898444648,188.32864051047548
982,-556.70920359316,199.23421124645662,10,-555.5117285294801,187.01666070665217
983,-393.57548677216107,150.37029767017847,10,-554.0087786008471,187.1139652573687
984,-486.74612288378614,82.53714272915704,10,-552.0374333564497,184.3307091501054
985,-607.574283398837,179.1550175101894,10,-553.0440579446683,183.7308007059932
986,-535.0873888050571,155.52249149115448,10,-554.0996884088858,182.05322268704032
987,-552.2660330921624,146.6347756279098,10,-553.3627693019276,180.82450995044147
988,-658.9110236708004,213.240217548574,10,-555.4556479009389,180.92845985637524
989,-612.3936480896548,197.966676913317,10,-558.6767265148811,182.7370818065282
990,-627.2183496195031,189.84626612673807,10,-561.7266986426789,183.55836920708055
991,-602.5525422136047,162.40088305475274,10,-564.645986143687,183.25612161691046
992,-535.3254266756637,202.47617330497266,10,-565.6679243655722,184.52826322372817
993,-596.932906860367,112.98175848141608,10,-566.1337970473222,183.27343991280262
994,-570.1139332557133,141.24090505369844,10,-568.4607953217559,182.1065987993428
995,-453.3950290808634,131.54991886187472,10,-563.955717397479,180.1197263809587
996,-609.7804443699063,209.46316266511448,10,-565.520285963979,181.14586587794957
997,-550.8193405584312,212.81501017407683,10,-564.9176259151839,181.0187302967392
998,-514.0676733301578,128.19576651602983,10,-563.4939232464,180.0369954033908
999,-516.3500373665531,104.50725412107052,10,-564.310051056086,179.40887830439283
1000,-635.1039111066586,240.9440716434334,10,-567.4662031552318,181.50563618409288
1001,-502.6800514412901,169.52145324768915,10,-567.0748022526498,181.95220082493367
1002,-594.529087203539,220.548315130567,10,-566.8571820403693,182.63351402314456
1003,-519.8225676357334,141.57500252872006,10,-566.3261078744413,179.67273931395616
1004,-538.2422038325961,106.72155144223979,10,-565.919967097961,177.24705116521216
1005,-661.2205641601754,155.03704397363805,10,-566.3697806588129,176.47398166682834
1006,-487.35103540997113,140.83617480359547,10,-565.8054443353209,175.17419009922025
1007,-530.654136659794,163.21244647356033,10,-564.8529802896643,174.5090856995364
1008,-487.20267326136883,154.60268704324594,10,-562.8990873740786,173.64292825933612
1009,-588.3226126238767,207.1443361775671,10,-563.602647519379,172.90108916081513
1010,-583.9748698044202,177.98648034094998,10,-561.9520953541189,172.76323405043976
1011,-576.3370163776674,185.7262448086675,10,-561.2255046502472,173.31185130992395
1012,-702.2292805981544,169.06969254907358,10,-563.5459710457951,173.22637337999976
1013,-590.2555298643,209.391992553117,10,-563.6462300138239,172.55107897892702
1014,-562.5964293611144,280.4075214724561,10,-562.6907533721679,174.86345245219377
1015,-567.6168215867876,191.93580618243502,10,-562.608744522044,174.43971676336457
1016,-545.8089505429461,109.25440097649684,10,-560.7634800113718,172.38454826058583
1017,-550.4267528260932,208.60601764239672,10,-560.752333679371,173.6450677522466
1018,-601.2675482641314,176.88168044929225,10,-561.3395464621375,171.35090873302084
1019,-490.0220819904028,180.57760542028745,10,-559.9471184050564,170.36010958120445
1020,-587.6296612219628,197.0932534850609,10,-562.1975378015201,171.17643326565397
1021,-656.1742235488033,229.84914587745976,10,-563.7313505342773,172.2012406005527
1022,-588.2710564502383,232.32842539743112,10,-564.3616616363241,173.27582557891617
1023,-540.2202653865819,181.1734017403579,10,-563.1372964569875,173.46217396240354
1024,-486.44272243725175,153.9041896299622,10,-561.7585081950524,171.7299513517156
1025,-546.7020384035744,174.64285764682742,10,-560.9755040899182,172.83797521918703
1026,-629.6759438728081,157.68388640173765,10,-562.3163217673088,171.6807555925323
1027,-568.5892103097658,146.88679014146626,10,-561.3211280108158,171.94571837356588
1028,-604.9774194914488,241.57224619873412,10,-562.8271681845417,174.8762804801998
1029,-520.7879100964844,203.71638881236436,10,-562.7354231822607,176.06816563042997
1030,-604.0883920390636,263.3723593622871,10,-563.9997601402753,176.93264281779773
1031,-456.44156662347393,70.47654254684088,10,-561.7096681613773,175.2563588239328
1032,-547.3851416795248,223.1961897976983,10,-561.5231869231046,175.73559839495763
1033,-552.7191414508923,168.75654063949915,10,-564.7060600166792,176.10332325434402
1034,-632.9362985271874,254.33078393582687,10,-567.6298635295473,179.53919607847743
1035,-680.795497184779,231.3630536803261,10,-569.094287805266,180.58335680188017
1036,-524.1590387308391,235.3546954220111,10,-568.8757208037816,182.1800008804973
1037,-556.55585097895,181.6192213737316,10,-568.9615171615175,182.87968979541375
1038,-508.8346315526495,97.67810391137354,10,-565.9599893191544,180.56844752266974
1039,-570.8371493901703,223.6110624097695,10,-565.1288593451648,181.08133523259875
1040,-476.6636289030469,191.95805455396135,10,-562.1177649308357,181.1235710011432
1041,-569.8296480033007,233.82942774601614,10,-561.4633070466297,182.55214189496849
1042,-578.9099031209903,207.96474140853365,10,-562.3349965755361,182.66191325703966
1043,-552.5918171708557,136.33144014099656,10,-561.4481747817458,183.1289068902313
1044,-556.5199220259822,139.7578813568857,10,-561.1762945571512,183.09924641629507
1045,-490.05671851420686,147.0093824307038,10,-561.9095283458181,183.40843568767167
1046,-618.2440627537173,144.7424778066318,10,-562.0788007134943,182.114021990502
1047,-565.4341948248523,225.61537344552332,10,-562.3710977988227,182.37002925593097
1048,-606.8452616296967,198.52045442004413,10,-564.2266495648134,183.77652301401125
1049,-468.37073526249026,162.92061046731106,10,-563.2670635227323,184.94479014093602
1050,-520.2243726069988,190.36468444865125,10,-560.969472752739,183.93320239704036
1051,-525.395034069636,136.1860089408195,10,-561.423772405306,183.266493510903
1052,-539.606547097959,223.42741477709842,10,-560.3253216031943,183.3240755038336
1053,-607.1279345267528,197.8541190527564,10,-562.0714289410148,184.4496578343143
1054,-593.6339196207916,125.54806225616957,10,-563.1792632567787,184.82618805059295
1055,-564.553164106156,187.82511233198906,10,-561.2459152556982,185.48194941776
1056,-593.0241050167568,164.91410084212285,10,-563.3593766478339,185.96350793853054
1057,-721.6211306830435,309.8597949873559,10,-567.178716528299,188.89645490880645
1058,-523.1775200954262,141.0155406304466,10,-567.89821346498,188.62471198055042
1059,-538.5097257629034,175.58935977147752,10,-566.9019557277607,187.9936124524287
1060,-535.9835210085973,142.61476737731888,10,-565.9421287518442,187.28617819315605
1061,-602.9558987602182,161.88468755453826,10,-566.4745063994951,186.80934704807342
1062,-554.4113510446615,150.70542070107348,10,-563.5181478084254,186.4420616111135
1063,-625.8325051229929,167.02685236779956,10,-564.2296873135992,185.5947588074071
1064,-591.2193504957759,231.2134105249988,10,-564.8021457362923,184.6108765884579
1065,-490.7834221221184,154.2618974576254,10,-563.2654777469991,183.85739841396173
1066,-575.7878910572438,167.83851439726803,10,-563.865056557285,185.02908068237718
1067,-610.7200542753756,150.46250775358243,10,-565.0709225862706,183.86621048460088
1068,-601.6067421878489,150.74095519497178,10,-565.077706464745,183.34339597951447
1069,-611.5210949672937,186.5778315526792,10,-567.5076867242828,183.4634005021623
1070,-612.8093521996162,213.89939092611655,10,-568.0112805438359,183.79952325098344
1071,-562.4907132121381,110.66110464347275,10,-566.1376103371026,181.4157624263037
1072,-586.1853969712076,215.25584311951985,10,-566.095897147522,181.07431078074546
1073,-681.1522498192057,218.80546150693405,10,-568.9145368361744,181.826951976077
1074,-642.685283652335,147.3062973001043,10,-572.0393880604761,181.69499412947982
1075,-577.05450163005,168.33281498091293,10,-572.6464373250056,181.56879327616153
1076,-622.7888420146935,201.34500866417423,10,-572.5086952878432,182.4420157214103
1077,-437.9454140567594,136.16985573755218,10,-569.8958193627832,182.22767703333204
1078,-607.3929497759865,194.43253326088512,10,-569.9441299684738,181.2848827745751
1079,-541.8983546616109,156.77804459896743,10,-570.3663388597764,180.34611589030712
1080,-526.9170871416864,140.0495114670651,10,-568.8229127618289,177.87965893240272
1081,-638.8075777513881,216.65692741745337,10,-572.4702329843872,180.80326662981489
1082,-618.6530623170377,197.1759023823692,10,-573.8955913971374,180.28286088150824
1083,-536.5408853450108,213.18682468054354,10,-573.5720262750198,181.1714665623292
1084,-626.2654937559565,131.71504285154225,10,-573.4386101795951,178.71915174064347
1085,-545.6505606388628,192.55517760750203,10,-570.7357114486767,177.94299421918703
1086,-617.1345963885965,199.48331991384754,10,-572.5952226018319,177.22556670902378
1087,-645.5102566248922,132.36853018449017,10,-574.3743107147508,176.24055288523894
1088,-621.4247201149922,180.93120546796928,10,-576.6261124859976,177.90561491637087
1089,-697.6475094945818,227.29784046450996,10,-579.162319688086,177.97935047746563
1090,-545.351989102026,232.70025405851837,10,-580.5360868920656,178.79419446755674
1091,-653.7287277154289,220.561141798531,10,-582.2140684863081,178.52882874860705
1092,-596.5839843185931,230.5999544468141,10,-582.5675501102601,178.98153300937264
1093,-530.7137711543803,149.46286951792558,10,-582.1299891899306,179.24416159691125
1094,-499.43041198303274,129.46274391314523,10,-580.9881989890716,179.03825884803646
1095,-483.7229520698567,108.97542530892561,10,-580.8615236601847,178.27757970560089
1096,-595.8292870383605,160.83833692838184,10,-580.4132281458775,178.59949688803587
1097,-528.105657862534,125.7041710040835,10,-579.6666574066312,176.60127283920704
1098,-536.3035978327454,222.22645749697202,10,-578.2558241306921,177.0753929007456
1099,-576.6572351990926,202.8391213190168,10,-580.4215541294242,177.87376311777973
1100,-546.2613599601343,148.1091870593294,10,-580.9422938764869,177.02865316999333
1101,-502.56974676849507,208.8568372524522,10,-580.4857881304641,178.482069736226
1102,-516.0608058342177,159.6066052007868,10,-580.0148733051894,177.20565354469974
