stage,source_path,profile,condition,seed,endpoint,loss,actor_loss,value_loss,entropy,update,episodes_trained,rollout_steps,rollout_mean_reward,approximate_kl,clip_fraction,gradient_norm,rollout_completed,rollout_failed,rollout_peak_active_tasks,raw_episode_reward_mean,raw_reward_mean,normalized_reward_mean,normalized_reward_std,return_normalizer_variance
18,results/stage18/no_position_only/seed_02/stage18_ppo.history.json,,seed_02,2,last,0.04712454059335869,-0.002879003237467259,0.10949291964061558,0.47429177653975785,2000,8000,236,14.785995210498239,0.012330726708569273,0.08040364598855376,1.4974217973649502,76,4,2,14.785995210498239,0.2506100833415985,0.06790045648813248,0.3397800922393799,13.622341633985092
18,results/stage18/no_position_only/seed_02/warm_start.history.json,,seed_02,2,first,2.3647823238372805,2.3647823238372805,0.21424851059913635,2.6951409912109376,,,,,,,,,,,,,,,
18,results/stage18/no_position_only/seed_02/warm_start.history.json,,seed_02,2,last,0.1421479767560959,0.1421479767560959,0.42609580755233767,0.2696669328212738,,,,,,,,,,,,,,,
18,results/stage18/no_position_only/seed_03/stage18_ppo.history.json,,seed_03,3,first,0.26467111587408,-0.012438333593308926,0.5584281692281365,0.2104637614493372,1,4,235,16.40625145718418,0.10164711825200357,0.10609019920229912,1.9787870347499847,75,5,2,16.40625145718418,0.27925536036491394,0.08245639503002167,0.377530574798584,11.469757427559545
18,results/stage18/no_position_only/seed_03/stage18_ppo.history.json,,seed_03,3,last,0.06386827366077341,0.012689563678577542,0.11045112134888768,0.40468510892242193,2000,8000,235,17.12670084101846,-0.0031244351011991967,0.04767400585114956,1.298021137714386,78,2,2,17.12670084101846,0.29151833057403564,0.0786738321185112,0.3518581688404083,13.73001946036985
18,results/stage18/no_position_only/seed_03/warm_start.history.json,,seed_03,3,first,2.3715921878814696,2.3715921878814696,0.05437085688114166,2.674633445739746,,,,,,,,,,,,,,,
18,results/stage18/no_position_only/seed_03/warm_start.history.json,,seed_03,3,last,0.1705279004573822,0.1705279004573822,0.12201897144317626,0.3059336590766907,,,,,,,,,,,,,,,
18,results/stage18/no_position_only/seed_04/stage18_ppo.history.json,,seed_04,4,first,0.30598356310656527,0.012766401399858296,0.5933583835139871,0.34620332275517357,1,4,234,19.63283699785322,0.11975710385013372,0.08828125009313226,2.08151538297534,79,1,2,19.63283699785322,0.3356040418148041,0.09352698922157288,0.3315587043762207,12.875986308132008
18,results/stage18/no_position_only/seed_04/stage18_ppo.history.json,,seed_04,4,last,0.04224209429230541,-0.013572117139119655,0.11872129503171891,0.3546436498872936,2000,8000,235,15.879659430500983,0.009898988821078092,0.06338778417557478,1.731806369498372,78,2,2,15.879659430500983,0.27029210329055786,0.07350146025419235,0.3257125914096832,13.523052931793522
18,results/stage18/no_position_only/seed_04/warm_start.history.json,,seed_04,4,first,2.3840435409545897,2.3840435409545897,0.13579194962978364,2.66834303855896,,,,,,,,,,,,,,,
18,results/stage18/no_position_only/seed_04/warm_start.history.json,,seed_04,4,last,0.18165747225284576,0.18165747225284576,0.13190119385719298,0.3756872951984406,,,,,,,,,,,,,,,
18,results/stage18/no_position_only/seed_05/stage18_ppo.history.json,,seed_05,5,first,0.3376478346181102,0.0036421161494217813,0.6712108226493001,0.15996936077929108,1,4,235,14.300378018460052,0.16379969362606062,0.08682528417557478,1.5336884930729866,75,5,2,14.300378018460052,0.24341070652008057,0.07119089365005493,0.3633657693862915,11.690424040666606
18,results/stage18/no_position_only/seed_05/stage18_ppo.history.json,,seed_05,5,last,0.10193010547664016,0.02799397852504626,0.15729255857877433,0.47101538779679686,2000,8000,233,14.077723933468903,0.0024377333224947506,0.0068359375,1.097230195067823,75,5,2,14.077723933468903,0.2416776418685913,0.0652824267745018,0.372085839509964,13.705044549668866
18,results/stage18/no_position_only/seed_05/warm_start.history.json,,seed_05,5,first,2.318499369621277,2.318499369621277,0.14095186993479727,2.6500884342193602,,,,,,,,,,,,,,,
18,results/stage18/no_position_only/seed_05/warm_start.history.json,,seed_05,5,last,0.16685738801956176,0.16685738801956176,0.2333206844329834,0.30453900337219236,,,,,,,,,,,,,,,
18,results/stage18/no_position_only/seed_06/stage18_ppo.history.json,,seed_06,6,first,0.24565432872623205,-0.00455073919147253,0.5065465325023979,0.3068203676957637,1,4,236,16.246739410958895,0.11731281311949715,0.08821614645421505,1.7796144443564117,76,4,2,16.246739410958895,0.27536845207214355,0.08243685215711594,0.3748030364513397,11.157981480380952
18,results/stage18/no_position_only/seed_06/stage18_ppo.history.json,,seed_06,6,last,0.05423342173162382,-0.0022398424334824085,0.12185479933395982,0.44541360973380506,2000,8000,233,18.539520584487356,0.006981948477914557,0.047417534748092294,1.3656369391828775,78,2,2,18.539520584487356,0.3182750344276428,0.0857793465256691,0.3519088327884674,13.767011811583199
18,results/stage18/no_position_only/seed_06/warm_start.history.json,,seed_06,6,first,2.408322114944458,2.408322114944458,0.11052793502807617,2.691810121536255,,,,,,,,,,,,,,,
18,results/stage18/no_position_only/seed_06/warm_start.history.json,,seed_06,6,last,0.13724101662635804,0.13724101662635804,0.1679362177848816,0.2649210131168365,,,,,,,,,,,,,,,
18,results/stage18/no_position_only/seed_07/stage18_ppo.history.json,,seed_07,7,first,0.2839836757048033,-0.005456096492707729,0.580797434784472,0.09589443221967751,1,4,236,13.95269657746556,0.0029493396868929267,0.03287760424427688,3.5588509324006736,74,6,2,13.95269657746556,0.23648637533187866,0.056842878460884094,0.31599852442741394,17.308525397994853
18,results/stage18/no_position_only/seed_07/stage18_ppo.history.json,,seed_07,7,last,0.0762959363637492,0.0138892155373469,0.1335792934987694,0.4382925685495138,2000,8000,236,15.473512072112946,0.002948289285086503,0.045572916977107525,1.584485711529851,77,3,2,15.473512072112946,0.2622629404067993,0.07061596214771271,0.32918304204940796,13.793295654213878
18,results/stage18/no_position_only/seed_07/warm_start.history.json,,seed_07,7,first,2.3721367168426513,2.3721367168426513,0.14417631819844245,2.683415756225586,,,,,,,,,,,,,,,
18,results/stage18/no_position_only/seed_07/warm_start.history.json,,seed_07,7,last,0.19914687752723695,0.19914687752723695,0.15566787376999855,0.41017578840255736,,,,,,,,,,,,,,,
18,results/stage18/no_position_only/seed_08/stage18_ppo.history.json,,seed_08,8,first,0.2660559940850362,-0.009202139510307461,0.5539507232606411,0.17172269255571854,1,4,236,19.569717845784634,0.07669760022933314,0.09798177098855376,2.2029246911406517,79,1,2,19.569717845784634,0.33169013261795044,0.10830383747816086,0.37303781509399414,9.379450732803612
18,results/stage18/no_position_only/seed_08/stage18_ppo.history.json,,seed_08,8,last,0.03520563789061271,-0.026481118708034046,0.13204782060347497,0.43371538119390607,2000,8000,235,14.975781512713802,-0.007803829634212889,0.0542436083778739,1.7288015009835362,78,2,2,14.975781512713802,0.25490692257881165,0.06929795444011688,0.33641040325164795,13.530765101361025
18,results/stage18/no_position_only/seed_08/warm_start.history.json,,seed_08,8,first,2.396265621185303,2.396265621185303,0.21683922708034514,2.689806299209595,,,,,,,,,,,,,,,
18,results/stage18/no_position_only/seed_08/warm_start.history.json,,seed_08,8,last,0.13422966867685318,0.13422966867685318,0.2143619042634964,0.2411495566368103,,,,,,,,,,,,,,,
18,results/stage18/no_position_only/seed_09/stage18_ppo.history.json,,seed_09,9,first,0.28286320850020275,0.008141654667269904,0.5594724086113274,0.5014650420635007,1,4,235,17.21732986611237,0.3182109942645184,0.12713068258017302,1.8342442291323096,77,3,2,17.21732986611237,0.29306095838546753,0.09146977216005325,0.4054374694824219,10.265041855893738
18,results/stage18/no_position_only/seed_09/stage18_ppo.history.json,,seed_09,9,last,0.04433726794377435,-0.01260154921328649,0.12117261800449342,0.3647489994764328,2000,8000,236,17.62249449270756,0.0028032940681441687,0.04329427098855376,1.305956033989787,78,2,2,17.62249449270756,0.29868635535240173,0.08131259679794312,0.35340219736099243,13.493202148339305
18,results/stage18/no_position_only/seed_09/warm_start.history.json,,seed_09,9,first,2.3542776107788086,2.3542776107788086,0.046860207826830445,2.673204050064087,,,,,,,,,,,,,,,
18,results/stage18/no_position_only/seed_09/warm_start.history.json,,seed_09,9,last,0.14216676190495492,0.14216676190495492,0.05064541690051556,0.28755365550518036,,,,,,,,,,,,,,,
18,results/stage18/no_position_only/seed_10/stage18_ppo.history.json,,seed_10,10,first,0.2045697391149588,-0.02493904420407489,0.4617298664525151,0.1356153214583175,1,4,234,16.507059686676282,0.02677539616706781,0.08183593768626451,1.9006019015796483,75,5,2,16.507059686676282,0.28217199444770813,0.07924499362707138,0.36254218220710754,12.678970009270977
18,results/stage18/no_position_only/seed_10/stage18_ppo.history.json,,seed_10,10,last,0.03811991770635359,0.004940851533319801,0.07488253893097863,0.42622040573041886,2000,8000,236,18.875719145822043,0.012634996610984217,0.07096354197710752,1.110158221796155,80,0,2,18.875719145822043,0.31992748379707336,0.08643625676631927,0.3337220549583435,13.699698055856782
18,results/stage18/no_position_only/seed_10/warm_start.history.json,,seed_10,10,first,2.4168089294433592,2.4168089294433592,0.043141287304461005,2.7072908973693846,,,,,,,,,,,,,,,
18,results/stage18/no_position_only/seed_10/warm_start.history.json,,seed_10,10,last,0.15103478193283082,0.15103478193283082,0.06226239994168282,0.28498276829719543,,,,,,,,,,,,,,,
18,results/stage18/no_queue_resource/seed_01/stage18_ppo.history.json,,seed_01,1,first,0.28087139877607115,0.029255028523039073,0.5102189239114523,0.34930860294844024,1,4,235,15.705835824474413,0.15303282433887944,0.12136008590459824,3.30783508811146,76,4,2,15.705835824474413,0.26733338832855225,0.07416822016239166,0.3651135563850403,12.991840157646196
18,results/stage18/no_queue_resource/seed_01/stage18_ppo.history.json,,seed_01,1,last,0.04464301165717188,-0.012936008453834802,0.12668794736964628,0.5764954199548811,2000,8000,235,14.483542483017033,0.014740298823198827,0.06143465917557478,1.5344525864347816,79,1,2,14.483542483017033,0.24652840197086334,0.06646949052810669,0.3323849141597748,13.755901533288558
18,results/stage18/no_queue_resource/seed_01/warm_start.history.json,,seed_01,1,first,2.403101930618286,2.403101930618286,0.1004070871323347,2.7102895164489746,,,,,,,,,,,,,,,
18,results/stage18/no_queue_resource/seed_01/warm_start.history.json,,seed_01,1,last,0.1432541374862194,0.1432541374862194,0.11258221611380577,0.27947094082832336,,,,,,,,,,,,,,,
18,results/stage18/no_queue_resource/seed_02/stage18_ppo.history.json,,seed_02,2,first,0.17904900540452218,-0.010920579137746245,0.3847030187025666,0.2381927587557584,1,4,234,17.82562315975667,0.08148193982924568,0.07500000018626451,1.6899501928128302,78,2,2,17.82562315975667,0.3047114908695221,0.08419183641672134,0.3475245237350464,13.098988965283603
18,results/stage18/no_queue_resource/seed_02/stage18_ppo.history.json,,seed_02,2,last,0.015002751024439931,-0.01799800235312432,0.07181682629743591,0.29076604498550296,2000,8000,236,16.891761023628924,0.00822741703268548,0.042968750232830644,1.0872540874406695,76,4,2,16.891761023628924,0.28630104660987854,0.07778759300708771,0.3291664123535156,13.546437738074912
18,results/stage18/no_queue_resource/seed_02/warm_start.history.json,,seed_02,2,first,2.357200403213501,2.357200403213501,0.15506719648838044,2.6924834632873536,,,,,,,,,,,,,,,
18,results/stage18/no_queue_resource/seed_02/warm_start.history.json,,seed_02,2,last,0.14795024633407594,0.14795024633407594,0.1650441738963127,0.27831409573554994,,,,,,,,,,,,,,,
18,results/stage18/no_queue_resource/seed_03/stage18_ppo.history.json,,seed_03,3,first,0.2720064704626566,2.6018766220659018e-05,0.5493895709514618,0.2714336522557401,1,4,235,16.250843131142943,0.14634900746750645,0.08345170505344868,2.1017126915976405,75,5,2,16.250843131142943,0.2766101062297821,0.08229564875364304,0.38511157035827637,11.29749872450095
18,results/stage18/no_queue_resource/seed_03/stage18_ppo.history.json,,seed_03,3,last,0.045171535210101865,0.002680031699128449,0.0935087725520134,0.42628830033362597,2000,8000,235,19.38226993487099,0.010988903566612862,0.04873934667557478,1.577689653262496,79,1,2,19.38226993487099,0.3299109935760498,0.0882921889424324,0.34693560004234314,13.962042333596656
18,results/stage18/no_queue_resource/seed_03/warm_start.history.json,,seed_03,3,first,2.3623665237426756,2.3623665237426756,0.023959803394973278,2.6704637813568115,,,,,,,,,,,,,,,
18,results/stage18/no_queue_resource/seed_03/warm_start.history.json,,seed_03,3,last,0.1268989098072052,0.1268989098072052,0.06811875388026238,0.2507439589500427,,,,,,,,,,,,,,,
18,results/stage18/no_queue_resource/seed_04/stage18_ppo.history.json,,seed_04,4,first,0.29601391329197213,0.01124948391225189,0.5730561288073659,0.1763630175264564,1,4,234,19.924423133778745,0.06466772133717313,0.09492187527939677,1.9725275449454784,79,1,2,19.924423133778745,0.34058842062950134,0.09408198297023773,0.32998132705688477,13.105294327119367
18,results/stage18/no_queue_resource/seed_04/stage18_ppo.history.json,,seed_04,4,last,0.05359609465813264,-0.010569533274974674,0.13454382796771824,0.3106287327245809,2000,8000,234,15.195012223581452,0.0032097741877805674,0.04296875,1.7706177961081266,77,3,2,15.195012223581452,0.2597438097000122,0.07032229751348495,0.33552882075309753,13.64282077754626
18,results/stage18/no_queue_resource/seed_04/warm_start.history.json,,seed_04,4,first,2.375746154785156,2.375746154785156,0.08662485122680665,2.66256254196167,,,,,,,,,,,,,,,
18,results/stage18/no_queue_resource/seed_04/warm_start.history.json,,seed_04,4,last,0.1445790445804596,0.1445790445804596,0.07980214625597,0.2628597319126129,,,,,,,,,,,,,,,
18,results/stage18/no_queue_resource/seed_05/stage18_ppo.history.json,,seed_05,5,first,0.32625349302543327,-0.00045974948443472385,0.6637543253600597,0.5163919691481027,1,4,235,14.799536958153205,0.3865144061564936,0.12482244335114956,1.6495066559873521,75,5,2,14.799536958153205,0.25190702080726624,0.07307330518960953,0.3637223243713379,11.884010503415665
18,results/stage18/no_queue_resource/seed_05/stage18_ppo.history.json,,seed_05,5,last,0.06438000060370541,-0.01194273168221116,0.15963861672207713,0.34965762915089726,2000,8000,235,15.255810513922889,0.005551296712837939,0.03888494335114956,1.8563700467348099,75,5,2,15.255810513922889,0.2596733868122101,0.07069963216781616,0.3473813235759735,13.490263849533505
18,results/stage18/no_queue_resource/seed_05/warm_start.history.json,,seed_05,5,first,2.304202618598938,2.304202618598938,0.1273399193584919,2.6411844062805176,,,,,,,,,,,,,,,
18,results/stage18/no_queue_resource/seed_05/warm_start.history.json,,seed_05,5,last,0.14792388439178467,0.14792388439178467,0.12039495721459388,0.2710376071929932,,,,,,,,,,,,,,,
18,results/stage18/no_queue_resource/seed_06/stage18_ppo.history.json,,seed_06,6,first,0.25484627825790085,-0.0018836524686776102,0.5170169323682785,0.17785355608046682,1,4,236,16.218964277261254,0.05183257642784156,0.08105468773283064,1.7214134372770786,76,4,2,16.218964277261254,0.2748977243900299,0.08250454813241959,0.37573885917663574,11.101618993756581
18,results/stage18/no_queue_resource/seed_06/stage18_ppo.history.json,,seed_06,6,last,0.023210766055854037,-0.022625009645707905,0.09978459286503494,0.4056520629674196,2000,8000,233,18.608186579137822,0.005882269877474755,0.05740017374046147,2.077075724489987,78,2,2,18.608186579137822,0.3194538354873657,0.08640860766172409,0.34672075510025024,13.667915454111897
18,results/stage18/no_queue_resource/seed_06/warm_start.history.json,,seed_06,6,first,2.3859502983093264,2.3859502983093264,0.09006508484482766,2.6831905174255373,,,,,,,,,,,,,,,
18,results/stage18/no_queue_resource/seed_06/warm_start.history.json,,seed_06,6,last,0.13611451148986817,0.13611451148986817,0.11381787180900574,0.26244781851768495,,,,,,,,,,,,,,,
18,results/stage18/no_queue_resource/seed_07/stage18_ppo.history.json,,seed_07,7,first,0.27715152490418404,-0.01864437948097475,0.6016808934509754,0.504454234444013,1,4,236,14.00835666044709,0.29585612239316106,0.1272786462213844,2.179104735609144,74,6,2,14.00835666044709,0.23742978274822235,0.05704334378242493,0.3162912130355835,17.324487184759914
18,results/stage18/no_queue_resource/seed_07/stage18_ppo.history.json,,seed_07,7,last,0.05086803552694619,-0.008043180889217183,0.12427731405477971,0.32274405332282186,2000,8000,236,16.6049138198843,0.012850973984313896,0.035481771221384406,1.6655620085075498,77,3,2,16.6049138198843,0.28143924474716187,0.07583533227443695,0.31578364968299866,13.772918416025613
18,results/stage18/no_queue_resource/seed_07/warm_start.history.json,,seed_07,7,first,2.3637144660949705,2.3637144660949705,0.22817645817995072,2.6789352989196775,,,,,,,,,,,,,,,
18,results/stage18/no_queue_resource/seed_07/warm_start.history.json,,seed_07,7,last,0.1505118864774704,0.1505118864774704,0.18016405314207076,0.282758766412735,,,,,,,,,,,,,,,
18,results/stage18/no_queue_resource/seed_08/stage18_ppo.history.json,,seed_08,8,first,0.2761654946953058,-0.0025824230106081814,0.5663694180548191,0.4436790472125267,1,4,236,19.580828746330912,0.23796880399459042,0.1136067712213844,2.413987385807559,79,1,2,19.580828746330912,0.3318784534931183,0.10843127965927124,0.37327849864959717,9.368042235892458
18,results/stage18/no_queue_resource/seed_08/stage18_ppo.history.json,,seed_08,8,last,0.013886945089325309,-0.037832324363989756,0.11108880955725908,0.3825137219391763,2000,8000,235,17.095781607053315,0.00715622867573984,0.09898792672902346,1.8629741352051497,78,2,2,17.095781607053315,0.29099205136299133,0.07896305620670319,0.34119805693626404,13.58044958581183
18,results/stage18/no_queue_resource/seed_08/warm_start.history.json,,seed_08,8,first,2.3764528942108156,2.3764528942108156,0.18323245167732238,2.679310359954834,,,,,,,,,,,,,,,
18,results/stage18/no_queue_resource/seed_08/warm_start.history.json,,seed_08,8,last,0.1444754981994629,0.1444754981994629,0.15466668479144574,0.2601519477367401,,,,,,,,,,,,,,,
18,results/stage18/no_queue_resource/seed_09/stage18_ppo.history.json,,seed_09,9,first,0.27239350823219866,-0.009897998534142971,0.5767197161912918,0.6068353755399585,1,4,236,17.221182849611452,0.4302353918319568,0.1468098962213844,2.0989389803726226,77,3,2,17.221182849611452,0.29188448190689087,0.09123297780752182,0.40554940700531006,10.235714934738624
18,results/stage18/no_queue_resource/seed_09/stage18_ppo.history.json,,seed_09,9,last,0.04277931526303291,-0.019607383757829666,0.1319554471410811,0.3591023607623356,2000,8000,236,16.884034366839973,0.008341248212673236,0.04134114598855376,1.1057970989495516,78,2,2,16.884034366839973,0.2861700654029846,0.0773836150765419,0.3483659029006958,13.675725426609832
18,results/stage18/no_queue_resource/seed_09/warm_start.history.json,,seed_09,9,first,2.3321353244781493,2.3321353244781493,0.05637159509584308,2.6618294048309328,,,,,,,,,,,,,,,
18,results/stage18/no_queue_resource/seed_09/warm_start.history.json,,seed_09,9,last,0.11523409307003021,0.11523409307003021,0.06895345658063888,0.22652172893285752,,,,,,,,,,,,,,,
18,results/stage18/no_queue_resource/seed_10/stage18_ppo.history.json,,seed_10,10,first,0.21183754815137945,-0.017739980481565,0.4615064915269613,0.11757185193715654,1,4,234,16.29475964738784,0.030264270317275077,0.04824218759313226,2.0403017052449286,75,5,2,16.29475964738784,0.2785429358482361,0.08028852194547653,0.3710820972919464,12.035863219952054
18,results/stage18/no_queue_resource/seed_10/stage18_ppo.history.json,,seed_10,10,last,0.035454884520731866,-0.03178080642828718,0.14262891106773168,0.4078765413723886,2000,8000,236,17.65626197329219,0.007859229488531128,0.04524739598855376,1.9727528281509876,79,1,2,17.65626197329219,0.29925867915153503,0.08137976378202438,0.3485260009765625,13.522614080501842
18,results/stage18/no_queue_resource/seed_10/warm_start.history.json,,seed_10,10,first,2.401084470748901,2.401084470748901,0.05666616417467594,2.7004837799072265,,,,,,,,,,,,,,,
18,results/stage18/no_queue_resource/seed_10/warm_start.history.json,,seed_10,10,last,0.14160204648971558,0.14160204648971558,0.04254337935009971,0.27096229553222656,,,,,,,,,,,,,,,
18,results/stage18/warm_start_independence_gate/warm_start_seed_31000000.history.json,,warm_start_independence_gate,31000000,first,2.3968116283416747,2.3968116283416747,0.0916158322431147,2.707450103759766,,,,,,,,,,,,,,,
18,results/stage18/warm_start_independence_gate/warm_start_seed_31000000.history.json,,warm_start_independence_gate,31000000,last,0.13441327638924122,0.13441327638924122,0.0909724379144609,0.24874622464179993,,,,,,,,,,,,,,,
18,results/stage18/warm_start_independence_gate/warm_start_seed_31010000.history.json,,warm_start_independence_gate,31010000,first,2.354656753540039,2.354656753540039,0.2135289067029953,2.6905228233337404,,,,,,,,,,,,,,,
18,results/stage18/warm_start_independence_gate/warm_start_seed_31010000.history.json,,warm_start_independence_gate,31010000,last,0.1447827398777008,0.1447827398777008,0.32826406836509703,0.28118428111076355,,,,,,,,,,,,,,,
18,results/stage18_burst/full_context_v2/seed_01/stage18_ppo.history.json,BURST,seed_01,1,first,0.1535711910941505,0.00041270299282457145,0.31102638585226877,0.23547044103699072,1,4,219,-153.04479178723886,0.090192483305665,0.08221726199345929,2.0238542993153845,76,4,3,-153.04479178723886,-2.7953386306762695,-0.05441246181726456,0.11807761341333389,2639.1987355163233
18,results/stage18_burst/full_context_v2/seed_01/stage18_ppo.history.json,BURST,seed_01,1,last,0.011118451648923968,-0.013888549458767687,0.05996753155652966,0.49767653324774336,2000,8000,203,-126.63570377775305,0.012364848417096905,0.06006493525845664,0.9903361765401704,79,1,4,-126.63570377775305,-2.4952850341796875,-0.07918376475572586,0.18875162303447723,993.0427735313914
18,results/stage18_burst/full_context_v2/seed_01/warm_start.history.json,BURST,seed_01,1,first,2.5367642974853517,2.5367642974853517,0.8998436713218689,2.774314842224121,,,,,,,,,,,,,,,
18,results/stage18_burst/full_context_v2/seed_01/warm_start.history.json,BURST,seed_01,1,last,0.3053982400894165,0.3053982400894165,1.1510245037078857,0.43767966628074645,,,,,,,,,,,,,,,
18,results/stage18_burst/full_context_v2/seed_02/stage18_ppo.history.json,BURST,seed_02,2,first,0.16144311281719378,0.004057035781443119,0.3184974438377789,0.18626452929207257,1,4,213,-157.82600935269406,0.02956431991021548,0.06877125866178956,2.269893561090742,78,2,4,-157.82600935269406,-2.9638686180114746,-0.05003637075424194,0.11262182891368866,3508.700456981858
18,results/stage18_burst/full_context_v2/seed_02/stage18_ppo.history.json,BURST,seed_02,2,last,0.039522867117609294,-0.003923346355025258,0.09857841128749507,0.5842993270073619,2000,8000,207,-114.99128655538026,0.017468350265906856,0.048288690724543164,0.848985105752945,76,4,3,-114.99128655538026,-2.2220537662506104,-0.07244697958230972,0.17268681526184082,940.7376892347972
18,results/stage18_burst/full_context_v2/seed_02/warm_start.history.json,BURST,seed_02,2,first,2.6285752391815187,2.6285752391815187,1.1727903366088868,2.8531751251220703,,,,,,,,,,,,,,,
18,results/stage18_burst/full_context_v2/seed_02/warm_start.history.json,BURST,seed_02,2,last,0.23326630353927613,0.23326630353927613,1.3928127193450928,0.3984943795204163,,,,,,,,,,,,,,,
18,results/stage18_burst/full_context_v2/seed_03/stage18_ppo.history.json,BURST,seed_03,3,first,0.15445926768838295,-0.002674862409808806,0.3175201461251293,0.16259424039162695,1,4,208,-121.43294693727805,0.00895863788069359,0.05022321428571429,1.695704544229167,75,5,4,-121.43294693727805,-2.335249185562134,-0.05768299102783203,0.1406746357679367,1638.9695790662436
18,results/stage18_burst/full_context_v2/seed_03/stage18_ppo.history.json,BURST,seed_03,3,last,0.014424338920174964,-0.009355339537640768,0.05924853842173304,0.5844588673540524,2000,8000,204,-120.5445819772024,0.02201725830257471,0.058779761993459294,0.8457528491105352,77,3,4,-120.5445819772024,-2.363619327545166,-0.07649523764848709,0.17886817455291748,954.7423068993658
18,results/stage18_burst/full_context_v2/seed_03/warm_start.history.json,BURST,seed_03,3,first,2.460731725692749,2.460731725692749,0.907737808227539,2.7180071544647215,,,,,,,,,,,,,,,
18,results/stage18_burst/full_context_v2/seed_03/warm_start.history.json,BURST,seed_03,3,last,0.20073391914367675,0.20073391914367675,0.9451158952713012,0.34811004281044006,,,,,,,,,,,,,,,
18,results/stage18_burst/full_context_v2/seed_04/stage18_ppo.history.json,BURST,seed_04,4,first,0.17890940949187747,0.017209892427282675,0.3270220147179706,0.1811492835570659,1,4,200,-105.20307706089406,0.11235870746895671,0.08258928571428571,2.4714212332453047,78,2,4,-105.20307706089406,-2.1040616035461426,-0.058197326958179474,0.1299504041671753,1307.1061689635
18,results/stage18_burst/full_context_v2/seed_04/stage18_ppo.history.json,BURST,seed_04,4,last,-0.008563721203245223,-0.01071948158953871,0.014935296361467667,0.531188932380506,2000,8000,207,-101.44517006715138,-0.011271185740562422,0.08668154797383718,1.0513173724923814,78,2,4,-101.44517006715138,-1.9602932929992676,-0.0681508257985115,0.16496136784553528,827.3699615553901
18,results/stage18_burst/full_context_v2/seed_04/warm_start.history.json,BURST,seed_04,4,first,2.4231647872924804,2.4231647872924804,0.9563308691978455,2.6802330303192137,,,,,,,,,,,,,,,
18,results/stage18_burst/full_context_v2/seed_04/warm_start.history.json,BURST,seed_04,4,last,0.2762092137336731,0.2762092137336731,0.9605627846717835,0.41621044754981995,,,,,,,,,,,,,,,
18,results/stage18_burst/full_context_v2/seed_05/stage18_ppo.history.json,BURST,seed_05,5,first,0.12683156644925475,-0.023369961617780582,0.30365595540830065,0.16264529606061323,1,4,207,-105.60690434036157,0.006036448516949479,0.05751488144908633,2.0395517365208695,74,6,4,-105.60690434036157,-2.04071307182312,-0.062384214252233505,0.13175325095653534,1070.0756798413058
18,results/stage18_burst/full_context_v2/seed_05/stage18_ppo.history.json,BURST,seed_05,5,last,0.017749455690916096,0.002169648717556681,0.04284006663198982,0.5840228125452995,2000,8000,204,-96.52106788162779,0.010760792572649993,0.03757440485060215,1.1129775270819664,75,5,4,-96.52106788162779,-1.892569899559021,-0.057169582694768906,0.13643422722816467,1095.9073167494216
18,results/stage18_burst/full_context_v2/seed_05/warm_start.history.json,BURST,seed_05,5,first,2.452613878250122,2.452613878250122,1.1886827754974365,2.7438389587402345,,,,,,,,,,,,,,,
18,results/stage18_burst/full_context_v2/seed_05/warm_start.history.json,BURST,seed_05,5,last,0.24019277930259705,0.24019277930259705,1.2787400531768798,0.4169760513305664,,,,,,,,,,,,,,,
18,results/stage18_burst/full_context_v2/seed_06/stage18_ppo.history.json,BURST,seed_06,6,first,0.14588595700583287,-0.013910761901310511,0.32203106582164764,0.12188115531018948,1,4,204,-114.42412374314593,0.026502583146793768,0.025669642857142856,1.7059867137244769,76,4,4,-114.42412374314593,-2.243610382080078,-0.05088471993803978,0.130620539188385,1944.106436940346
18,results/stage18_burst/full_context_v2/seed_06/stage18_ppo.history.json,BURST,seed_06,6,last,-0.0010707602902714694,-0.006481025234929153,0.021772382082417607,0.5475925143275943,2000,8000,206,-112.26779185418089,0.02403321409864085,0.08003826572426728,0.9928414890808719,79,1,4,-112.26779185418089,-2.179957151412964,-0.07529137283563614,0.19315150380134583,838.3113714709657
18,results/stage18_burst/full_context_v2/seed_06/warm_start.history.json,BURST,seed_06,6,first,2.495254621505737,2.495254621505737,1.2812718152999878,2.7233642768859863,,,,,,,,,,,,,,,
18,results/stage18_burst/full_context_v2/seed_06/warm_start.history.json,BURST,seed_06,6,last,0.20054166078567504,0.20054166078567504,1.4441835927963256,0.33985580325126646,,,,,,,,,,,,,,,
18,results/stage18_burst/full_context_v2/seed_07/stage18_ppo.history.json,BURST,seed_07,7,first,0.13545071580613563,-0.00548875578013914,0.28558595957500593,0.18535096038665091,1,4,206,-111.56440547921412,0.0011836228160453694,0.04416454104440553,2.6049239028777396,74,6,3,-111.56440547921412,-2.1662991046905518,-0.05909449979662895,0.12659300863742828,1343.8249081101546
18,results/stage18_burst/full_context_v2/seed_07/stage18_ppo.history.json,BURST,seed_07,7,last,0.020574380859865675,0.005804678425192833,0.03642599371128848,0.34432944835030604,2000,8000,200,-91.80201765467542,0.01830870019538062,0.049107142857142856,1.0755435611520494,77,3,4,-91.80201765467542,-1.8360403776168823,-0.0684734359383583,0.15191923081874847,718.9856711806822
18,results/stage18_burst/full_context_v2/seed_07/warm_start.history.json,BURST,seed_07,7,first,2.4958256912231445,2.4958256912231445,0.4941106724739075,2.720757732391357,,,,,,,,,,,,,,,
